preference_id,user_id,preferred_languages,guide_language,interests,dietary_flags,accessibility_needs,preferred_currency,max_daily_budget,max_daily_budget_currency,pace,updated_at
prf_6ab78c3b,usr_b4e3e994,en-IN,en-IN,"heritage_stepwell,nightlife_live,religious_pilgrim",,,INR,3082.99,INR,packed,2026-08-18T10:00:00+05:30
prf_27ba486d,usr_8315dfdd,hi,hi,"nightlife_bar,wellness_ayur",none,,INR,35768.51,INR,packed,2026-08-18T10:00:00+05:30
prf_0812b0c3,usr_b10b045a,ml,,"adventure_air,wildlife_safari",none,,INR,45311.62,INR,packed,2026-08-18T10:00:00+05:30
prf_da259f64,usr_672d3dd6,"si,te",,"heritage_temple,nightlife_live,shopping_mall",none,,LKR,19404.18,LKR,balanced,2026-08-18T10:00:00+05:30
prf_a3b79085,usr_201332d4,"bn,ta",,"wellness_ayur,food_street,heritage_ruins",none,,INR,14908.65,INR,packed,2026-08-18T10:00:00+05:30
prf_b5a6c4d5,usr_560bdda1,"en-IN,bn",,"museum_history,museum_art,beach_quiet",,,INR,17557.25,INR,relaxed,2026-08-18T10:00:00+05:30
prf_e6f80a8a,usr_aacb82b1,mr,,"shopping_craft,shopping_mall,adventure_trek,food_street,beach_active",vegetarian,,INR,5615.99,INR,relaxed,2026-08-18T10:00:00+05:30
prf_d736b0f1,usr_c95be507,"ml,kn",,"shopping_mall,adventure_water",,,INR,4189.70,INR,balanced,2026-08-18T10:00:00+05:30
prf_01ad3337,usr_ae3758b7,hi,,"shopping_craft,religious_ghats",none,,INR,5192.34,INR,balanced,2026-08-18T10:00:00+05:30
prf_a57340f2,usr_fedbd227,"en-IN,te",en-IN,"adventure_trek,shopping_bazaar,food_market,wildlife_safari,shopping_craft",none,,INR,28933.18,INR,relaxed,2026-08-18T10:00:00+05:30
prf_5bbf2169,usr_34f98272,en-IN,en-IN,"shopping_bazaar,food_cooking,wellness_ayur,religious_pilgrim",,,INR,2259.13,INR,relaxed,2026-08-18T10:00:00+05:30
prf_7c465fa7,usr_20ea4b19,"hi,bn",hi,"religious_pilgrim,wildlife_birding,heritage_ruins",none,step_free,INR,2152.63,INR,balanced,2026-08-18T10:00:00+05:30
prf_602f413c,usr_f94b3139,en-IN,en-IN,"heritage_fort,religious_pilgrim,heritage_ruins",jain,,INR,3214.70,INR,packed,2026-08-18T10:00:00+05:30
prf_ab2d9729,usr_1f92b887,ur,,"shopping_craft,nature_desert,nightlife_bar",,,INR,17985.13,INR,balanced,2026-08-18T10:00:00+05:30
prf_171ce648,usr_8b7cab66,"mr,en-IN",mr,"nightlife_bar,heritage_ruins,wildlife_birding,heritage_stepwell,nature_desert",none,,INR,7651.04,INR,relaxed,2026-08-18T10:00:00+05:30
prf_e48061ea,usr_8905ffa4,"en-IN,bn",en-IN,"religious_pilgrim,museum_history",,,INR,4596.98,INR,relaxed,2026-08-18T10:00:00+05:30
prf_949b6d8b,usr_a8caec17,"en-IN,ml",ml,"shopping_mall,wildlife_sanctuary,food_cooking,museum_science,wildlife_safari",,,INR,10968.65,INR,packed,2026-08-18T10:00:00+05:30
prf_2668876e,usr_7faf6134,"hi,gu",gu,"food_market,beach_quiet,adventure_cycle",none,vision,INR,7963.77,INR,relaxed,2026-08-18T10:00:00+05:30
prf_20a7ec21,usr_2109396c,"zh,hi",hi,"religious_ghats,beach_active,adventure_air,heritage_ruins,wildlife_sanctuary",vegan,,SGD,39780.06,SGD,packed,2026-08-18T10:00:00+05:30
prf_5638267d,usr_f4dd99d0,"ta,te",te,"food_fine,heritage_ruins,religious_ghats",,,INR,2566.30,INR,packed,2026-08-18T10:00:00+05:30
prf_2accbdcf,usr_12f95c97,te,te,"heritage_fort,adventure_air,food_street,museum_science,nightlife_live",,,INR,7343.65,INR,packed,2026-08-18T10:00:00+05:30
prf_6bd8fa3f,usr_f9f499ba,"en-IN,hi",en-IN,"wildlife_birding,food_street,museum_art,heritage_fort,nightlife_live",,,CHF,6483.19,CHF,packed,2026-08-18T10:00:00+05:30
prf_09c8d247,usr_e5bfa6cd,"ml,ta",ml,"heritage_ruins,wildlife_safari",jain,,INR,2766.33,INR,relaxed,2026-08-18T10:00:00+05:30
prf_4a73f441,usr_7e89b5af,en-IN,,"food_market,food_fine,food_cooking",,,QAR,36820.31,QAR,relaxed,2026-08-18T10:00:00+05:30
prf_28fb8fe8,usr_55b114d5,hi,hi,"food_street,food_cooking,nature_desert,shopping_craft",halal,,INR,2339.39,INR,relaxed,2026-08-18T10:00:00+05:30
prf_8022ee63,usr_160064ff,en-IN,en-IN,"wildlife_sanctuary,nature_hill,beach_active,religious_ghats,wellness_yoga",jain,,AED,5568.51,AED,packed,2026-08-18T10:00:00+05:30
prf_66b3c9ac,usr_3337c89a,"gu,bn",gu,"shopping_mall,museum_art,nightlife_bar,food_street,religious_pilgrim",,step_free,INR,23038.67,INR,packed,2026-08-18T10:00:00+05:30
prf_7bd87b9e,usr_228f37bd,"en-IN,mr",mr,"nightlife_bar,wildlife_safari",,,INR,4986.74,INR,relaxed,2026-08-18T10:00:00+05:30
prf_46c6ae6c,usr_9d32306d,bn,bn,"wellness_yoga,wildlife_birding,adventure_cycle",jain,,INR,39766.28,INR,balanced,2026-08-18T10:00:00+05:30
prf_8ff61555,usr_5dc5530b,en-IN,en-IN,"wellness_ayur,nature_waterfall,museum_art,wildlife_safari",vegan,none,THB,5423.75,THB,relaxed,2026-08-18T10:00:00+05:30
prf_9f05ba6c,usr_a34cea35,hi,hi,"beach_quiet,nature_lake,religious_ghats,food_market,adventure_cycle",vegan,,INR,11685.86,INR,packed,2026-08-18T10:00:00+05:30
prf_71f52ef1,usr_d5dfb8d0,en-IN,en-IN,"museum_art,nightlife_bar,heritage_fort",,,INR,4336.04,INR,relaxed,2026-08-18T10:00:00+05:30
prf_91016c18,usr_84774d71,id,id,"heritage_stepwell,heritage_ruins,heritage_fort",vegetarian,,IDR,10959.43,IDR,relaxed,2026-08-18T10:00:00+05:30
prf_3394332e,usr_e5682ff0,"hi,pa",hi,"nightlife_bar,museum_art,food_fine,nightlife_live",vegetarian,vision,INR,40082.01,INR,packed,2026-08-18T10:00:00+05:30
prf_347a46da,usr_13fe39d3,en-IN,en-IN,"beach_active,nature_hill,wildlife_sanctuary,wellness_yoga",vegetarian,none,INR,,,relaxed,2026-08-18T10:00:00+05:30
prf_f03a302f,usr_d791a7c3,or,or,"wildlife_sanctuary,nature_garden,wellness_ayur,shopping_craft,wildlife_safari",none,none,INR,8771.50,INR,relaxed,2026-08-18T10:00:00+05:30
prf_7aba7af0,usr_50bcfb30,"en-IN,pa",pa,"wildlife_sanctuary,nightlife_live",,none,INR,,,relaxed,2026-08-18T10:00:00+05:30
prf_0153a995,usr_25c3664e,"en-IN,hi",hi,"wildlife_sanctuary,museum_history",,,INR,2967.86,INR,relaxed,2026-08-18T10:00:00+05:30
prf_906be3ff,usr_1549bc70,"en-IN,pa",pa,"food_market,adventure_air,religious_ghats,nightlife_bar,heritage_ruins",vegan,,INR,44821.34,INR,balanced,2026-08-18T10:00:00+05:30
prf_6ea7a358,usr_6c522c49,ta,ta,"food_fine,shopping_mall,heritage_ruins,beach_quiet",,,INR,21191.79,INR,balanced,2026-08-18T10:00:00+05:30
prf_edd95dc0,usr_32a5a217,"ta,bn",ta,"museum_science,food_cooking,food_fine,nature_hill,nature_lake",,none,INR,4304.63,INR,balanced,2026-08-18T10:00:00+05:30
prf_483243a3,usr_5d24ab68,en-IN,en-IN,"nightlife_bar,wildlife_birding",jain,none,INR,5647.88,INR,packed,2026-08-18T10:00:00+05:30
prf_94f8e718,usr_8ad38493,"en-IN,ml",en-IN,"museum_science,heritage_temple,heritage_ruins,heritage_stepwell,nature_garden",jain,,INR,2320.13,INR,balanced,2026-08-18T10:00:00+05:30
prf_08c15dfb,usr_34d33978,"as,bn",as,"wellness_ayur,adventure_air,heritage_temple",jain,,INR,43791.76,INR,packed,2026-08-18T10:00:00+05:30
prf_8f4f7d69,usr_e6863416,en-IN,en-IN,"wellness_ayur,museum_art,shopping_mall,shopping_bazaar,nature_hill",vegan,,INR,2478.63,INR,packed,2026-08-18T10:00:00+05:30
prf_bf373dc3,usr_28c5ee24,"si,pa",,"wildlife_safari,nature_desert,food_market,nature_garden,shopping_bazaar",,,LKR,,,balanced,2026-08-18T10:00:00+05:30
prf_80a923e4,usr_29fdaeb0,"en-IN,hi",en-IN,"heritage_temple,wildlife_sanctuary,shopping_bazaar",halal,,INR,3249.60,INR,packed,2026-08-18T10:00:00+05:30
prf_8c97d688,usr_4cbf6de6,"mr,te",mr,"wellness_yoga,adventure_water",vegetarian,,INR,28655.73,INR,balanced,2026-08-18T10:00:00+05:30
prf_986f980e,usr_9181bfe3,en-IN,en-IN,"shopping_craft,adventure_cycle,nature_garden",vegan,,AED,42320.34,AED,relaxed,2026-08-18T10:00:00+05:30
prf_2efd5284,usr_25edafe5,ta,ta,"shopping_mall,food_cooking",none,,INR,11308.16,INR,packed,2026-08-18T10:00:00+05:30
prf_f7a9fc69,usr_6524acb4,"te,kn",,"nature_hill,adventure_cycle,food_fine",,,INR,11101.60,INR,packed,2026-08-18T10:00:00+05:30
prf_17207e4b,usr_0b483652,en-IN,en-IN,"food_cooking,wellness_yoga,heritage_temple,food_fine",vegan,,INR,10854.97,INR,balanced,2026-08-18T10:00:00+05:30
prf_379c32cc,usr_74ed32ff,ml,ml,"food_cooking,nature_lake,adventure_water,wellness_ayur,adventure_cycle",halal,,INR,38555.54,INR,relaxed,2026-08-18T10:00:00+05:30
prf_ecfdfc38,usr_492b38ba,"en-IN,gu",en-IN,"food_fine,museum_science,adventure_air,wildlife_safari,adventure_water",,vision,INR,32532.01,INR,relaxed,2026-08-18T10:00:00+05:30
prf_4e12d883,usr_ed450342,"en-IN,hi",hi,"adventure_trek,beach_active",vegetarian,,INR,4445.70,INR,balanced,2026-08-18T10:00:00+05:30
prf_f9392cef,usr_973048cc,"en-IN,hi",,"heritage_ruins,shopping_bazaar",,none,INR,18405.26,INR,packed,2026-08-18T10:00:00+05:30
prf_c6d01c52,usr_7b4006b0,"en-IN,hi",hi,"museum_art,heritage_stepwell,wildlife_birding,museum_history,heritage_temple",,step_free,LKR,4455.76,LKR,balanced,2026-08-18T10:00:00+05:30
prf_bdf314f5,usr_9cb9eedc,"gu,hi",hi,"wildlife_birding,museum_history,museum_science,heritage_temple,nature_waterfall",vegetarian,,INR,2320.77,INR,relaxed,2026-08-18T10:00:00+05:30
prf_454e9dc4,usr_45175b03,bn,bn,"wellness_yoga,nature_waterfall,nature_desert",jain,vision,INR,22406.33,INR,relaxed,2026-08-18T10:00:00+05:30
prf_be4144a5,usr_7ad82b11,"en-IN,mr",en-IN,"wellness_ayur,nightlife_bar,nature_desert",halal,,INR,3169.10,INR,balanced,2026-08-18T10:00:00+05:30
prf_e186dc3d,usr_5638f607,"en-IN,ta",ta,"nature_hill,religious_pilgrim,museum_history,nightlife_live,adventure_trek",,,NPR,23352.26,NPR,balanced,2026-08-18T10:00:00+05:30
prf_21a5787b,usr_dda4d3ca,en-IN,en-IN,"heritage_temple,heritage_ruins,heritage_stepwell",jain,,AED,,,relaxed,2026-08-18T10:00:00+05:30
prf_10e1423c,usr_5f22c672,en-IN,,"adventure_cycle,adventure_air,heritage_temple,beach_active,food_market",,none,THB,2957.39,THB,balanced,2026-08-18T10:00:00+05:30
prf_9ad8cf27,usr_63f4e9fd,"en-IN,te",en-IN,"wellness_ayur,nature_lake,shopping_mall,shopping_craft,beach_active",jain,,INR,14838.54,INR,relaxed,2026-08-18T10:00:00+05:30
prf_da43efb8,usr_824b14a8,"mr,kn",mr,"adventure_water,religious_ghats",,,INR,17144.62,INR,balanced,2026-08-18T10:00:00+05:30
prf_0ced7a33,usr_3728a760,"en-IN,mr",mr,"beach_quiet,nature_waterfall,food_cooking,wellness_yoga",jain,,INR,3206.46,INR,balanced,2026-08-18T10:00:00+05:30
prf_0517ab5e,usr_dc1bd238,"en-IN,ta",en-IN,"beach_quiet,food_market,museum_history,nature_waterfall,nightlife_live",vegan,vision,INR,4732.33,INR,packed,2026-08-18T10:00:00+05:30
prf_4daca27e,usr_96700977,mr,mr,"religious_pilgrim,museum_history,nightlife_live,adventure_air,museum_art",vegan,hearing,INR,36432.28,INR,packed,2026-08-18T10:00:00+05:30
prf_b7728936,usr_d6801dce,"mr,en-IN",en-IN,"food_street,shopping_mall",vegan,,INR,,,packed,2026-08-18T10:00:00+05:30
prf_bac3cd4f,usr_fecd2601,"kn,en-IN",kn,"wildlife_sanctuary,heritage_stepwell,food_fine,wellness_ayur,shopping_bazaar",jain,,INR,40957.50,INR,relaxed,2026-08-18T10:00:00+05:30
prf_8bd3597c,usr_8b2eabd4,or,or,"wildlife_sanctuary,heritage_stepwell,food_cooking",jain,,INR,,,packed,2026-08-18T10:00:00+05:30
prf_49d2db24,usr_4e0c977f,"en-IN,te",te,"nature_desert,nightlife_bar,religious_pilgrim",,,INR,,,packed,2026-08-18T10:00:00+05:30
prf_0216b677,usr_70139660,ml,ml,"nature_lake,adventure_water",jain,,INR,31275.70,INR,balanced,2026-08-18T10:00:00+05:30
prf_bba2d086,usr_893bfbd9,"en-IN,te",en-IN,"nature_desert,nature_lake,beach_active",,,INR,,,packed,2026-08-18T10:00:00+05:30
prf_8b9ab4ff,usr_f4863900,"ar,en-IN",ar,"wildlife_safari,museum_science,religious_ghats,nature_hill",,none,MVR,17501.80,MVR,relaxed,2026-08-18T10:00:00+05:30
prf_9f82594c,usr_b07d9d74,en-IN,en-IN,"adventure_water,adventure_air",,none,INR,17398.23,INR,balanced,2026-08-18T10:00:00+05:30
prf_114810b8,usr_2808d36a,ml,ml,"beach_quiet,food_fine",halal,,INR,10626.20,INR,packed,2026-08-18T10:00:00+05:30
prf_282139bd,usr_21525b93,"gu,ta",ta,"heritage_stepwell,beach_active,wildlife_birding,nature_waterfall",vegan,,INR,2907.80,INR,balanced,2026-08-18T10:00:00+05:30
prf_d2eeb410,usr_e27e3b52,"en-IN,te",en-IN,"food_street,beach_quiet,food_market,wildlife_sanctuary",vegan,,INR,28072.97,INR,packed,2026-08-18T10:00:00+05:30
prf_41f909c4,usr_ab81846d,"en-IN,pa",,"religious_pilgrim,museum_art",none,,INR,2469.97,INR,relaxed,2026-08-18T10:00:00+05:30
prf_8d617ea2,usr_f4958790,hi,hi,"adventure_air,wellness_ayur,food_fine,wildlife_birding",none,,INR,9956.50,INR,packed,2026-08-18T10:00:00+05:30
prf_0b3a3b1f,usr_99bd0088,"te,en-IN",te,"food_street,food_cooking",,,INR,7705.69,INR,relaxed,2026-08-18T10:00:00+05:30
prf_c4f956a4,usr_33525c0b,en-IN,en-IN,"religious_ghats,heritage_stepwell",,,INR,4178.13,INR,packed,2026-08-18T10:00:00+05:30
prf_476e6051,usr_e94f06ca,"en-IN,ml",en-IN,"adventure_water,shopping_craft,adventure_cycle",none,,INR,9174.84,INR,packed,2026-08-18T10:00:00+05:30
prf_8351e09c,usr_def0c99e,"en-IN,hi",hi,"adventure_trek,nightlife_bar",jain,,INR,9825.70,INR,balanced,2026-08-18T10:00:00+05:30
prf_f54b692e,usr_24d10368,"en-IN,hi",,"shopping_craft,nature_desert,museum_history,shopping_bazaar",halal,,INR,31291.72,INR,packed,2026-08-18T10:00:00+05:30
prf_afb8b67b,usr_4db9e8d2,"pa,hi",pa,"adventure_cycle,wildlife_safari,museum_art",jain,,INR,19926.23,INR,packed,2026-08-18T10:00:00+05:30
prf_3809d895,usr_8eeb2813,en-IN,,"heritage_temple,nature_desert",,,NPR,,,relaxed,2026-08-18T10:00:00+05:30
prf_860def15,usr_3c2f4109,en-IN,en-IN,"heritage_fort,museum_history,food_street,museum_science",jain,,MYR,8975.76,MYR,packed,2026-08-18T10:00:00+05:30
prf_e3fcaa9f,usr_47d7ab5a,"hi,te",,"heritage_fort,religious_pilgrim,wellness_yoga,nightlife_live,adventure_water",vegetarian,,INR,2690.25,INR,packed,2026-08-18T10:00:00+05:30
prf_3487e170,usr_2cca82b7,"en-IN,bn",bn,"heritage_fort,wildlife_birding",vegan,,INR,8871.42,INR,relaxed,2026-08-18T10:00:00+05:30
prf_ef1c2b02,usr_bc9d20fa,as,as,"adventure_cycle,wellness_ayur",vegan,,INR,20504.36,INR,relaxed,2026-08-18T10:00:00+05:30
prf_ae34e351,usr_1b14f56c,ne,ne,"heritage_fort,adventure_air,nightlife_bar",vegetarian,,NPR,28444.35,NPR,balanced,2026-08-18T10:00:00+05:30
prf_9cb0ef89,usr_30d3a722,"hi,ta",,"heritage_stepwell,nature_lake",,,INR,8955.62,INR,packed,2026-08-18T10:00:00+05:30
prf_ff725882,usr_7b03ee88,"mr,bn",bn,"nightlife_live,wildlife_birding,nature_desert",vegan,,INR,4481.16,INR,balanced,2026-08-18T10:00:00+05:30
prf_40b16e1e,usr_81005fa8,"ml,te",ml,"heritage_fort,food_fine,nature_desert,shopping_bazaar",jain,,INR,,,balanced,2026-08-18T10:00:00+05:30
prf_b99948d9,usr_9976417a,en-IN,en-IN,"wellness_ayur,heritage_ruins",jain,,LKR,2358.84,LKR,balanced,2026-08-18T10:00:00+05:30
prf_b60c1dc1,usr_5f1e6e1c,en-IN,,"food_street,museum_history,wildlife_safari",,,INR,22247.41,INR,packed,2026-08-18T10:00:00+05:30
prf_bd519019,usr_a0980823,en-IN,en-IN,"heritage_fort,nightlife_bar,beach_quiet",vegetarian,,INR,33541.69,INR,relaxed,2026-08-18T10:00:00+05:30
prf_c577cf1e,usr_9ae694ba,en-IN,en-IN,"heritage_stepwell,shopping_bazaar,nature_waterfall,museum_history,beach_quiet",,,INR,8916.99,INR,relaxed,2026-08-18T10:00:00+05:30
prf_4fe04e16,usr_949a215d,en-IN,en-IN,"adventure_air,nature_garden,nightlife_bar",halal,,INR,33147.24,INR,relaxed,2026-08-18T10:00:00+05:30
prf_65d15662,usr_6479c45c,en-IN,en-IN,"beach_active,museum_science,nature_desert,food_fine,nightlife_bar",,,INR,7904.36,INR,balanced,2026-08-18T10:00:00+05:30
prf_a97bec07,usr_6d4dd52b,"ml,te",te,"shopping_bazaar,heritage_stepwell",jain,step_free,INR,2608.21,INR,balanced,2026-08-18T10:00:00+05:30
prf_aa478945,usr_0f45cfd7,"zh,kn",zh,"food_fine,museum_science",none,vision,SGD,33944.51,SGD,relaxed,2026-08-18T10:00:00+05:30
prf_adb8ed77,usr_af17aeaa,zh,zh,"religious_ghats,nature_lake,heritage_fort,wildlife_sanctuary,nightlife_live",vegan,,SGD,11683.13,SGD,relaxed,2026-08-18T10:00:00+05:30
prf_1729008e,usr_107ab982,"en-IN,ml",ml,"heritage_temple,religious_pilgrim,heritage_fort",halal,none,IDR,34523.03,IDR,relaxed,2026-08-18T10:00:00+05:30
prf_a04a5e9f,usr_3b70ae01,"ml,te",te,"wellness_yoga,heritage_stepwell",vegan,,INR,18774.55,INR,balanced,2026-08-18T10:00:00+05:30
prf_524dfb90,usr_9b51aca1,en-IN,en-IN,"wildlife_safari,adventure_water,religious_ghats,food_cooking",none,vision,INR,,,balanced,2026-08-18T10:00:00+05:30
prf_f20d39dc,usr_62a77a41,or,or,"religious_ghats,nature_desert,nature_lake,nature_waterfall",halal,,INR,8975.71,INR,relaxed,2026-08-18T10:00:00+05:30
prf_f1ec5df4,usr_02d5e350,ne,ne,"wildlife_sanctuary,food_market,shopping_mall,shopping_craft,wildlife_birding",jain,,NPR,2636.60,NPR,relaxed,2026-08-18T10:00:00+05:30
prf_608af4da,usr_21fe0c1f,"en-IN,gu",,"nature_waterfall,nature_hill,museum_science,beach_quiet,wellness_ayur",,,INR,2429.93,INR,packed,2026-08-18T10:00:00+05:30
prf_cf6617e6,usr_17bacb4e,"en-IN,gu",gu,"wildlife_birding,religious_pilgrim,museum_history,food_cooking,museum_science",,vision,INR,3190.79,INR,packed,2026-08-18T10:00:00+05:30
prf_c4f67eec,usr_d0eb273a,si,si,"shopping_craft,food_market",vegetarian,,LKR,,,packed,2026-08-18T10:00:00+05:30
prf_9cca5c1b,usr_33605887,en-IN,en-IN,"museum_art,food_fine",,,INR,8713.84,INR,balanced,2026-08-18T10:00:00+05:30
prf_64e27653,usr_e68afc30,hi,hi,"nature_lake,heritage_stepwell,wellness_ayur,nature_hill",halal,,INR,2735.39,INR,packed,2026-08-18T10:00:00+05:30
prf_fb8bc48a,usr_866a8f33,"hi,te",hi,"religious_ghats,museum_science,food_market,nightlife_live",jain,,INR,2161.35,INR,relaxed,2026-08-18T10:00:00+05:30
prf_4da78fb0,usr_0dc99bd5,hi,hi,"wildlife_sanctuary,wellness_ayur,nature_lake,nature_waterfall,food_cooking",vegetarian,,INR,5235.15,INR,balanced,2026-08-18T10:00:00+05:30
prf_dd018ea8,usr_5d83e59a,"en-IN,ta",en-IN,"heritage_temple,adventure_water,beach_active,nature_desert,wellness_ayur",jain,,CHF,3224.56,CHF,relaxed,2026-08-18T10:00:00+05:30
prf_015737a9,usr_840ca16a,"kn,gu",gu,"religious_ghats,wellness_ayur,shopping_bazaar",vegetarian,hearing,INR,15772.60,INR,packed,2026-08-18T10:00:00+05:30
prf_1366d62b,usr_e7b2dd09,bn,,"food_street,wellness_yoga,nature_garden,food_cooking,adventure_trek",vegetarian,,INR,4367.72,INR,packed,2026-08-18T10:00:00+05:30
prf_c3339070,usr_c221a5aa,en-IN,en-IN,"shopping_mall,wildlife_safari,nightlife_bar,museum_science,religious_ghats",,,NPR,3173.15,NPR,packed,2026-08-18T10:00:00+05:30
prf_52cd0fa5,usr_c799c956,"en-IN,gu",gu,"food_fine,food_market,adventure_water,wellness_yoga",,,INR,11146.05,INR,packed,2026-08-18T10:00:00+05:30
prf_da6c4d2a,usr_3038e2f7,en-IN,en-IN,"nature_desert,shopping_craft,nature_hill,beach_quiet",jain,,INR,42043.10,INR,packed,2026-08-18T10:00:00+05:30
prf_d2877d0c,usr_9f0b9e31,ta,ta,"beach_quiet,museum_art,museum_science,wildlife_safari,nature_hill",,,INR,,,packed,2026-08-18T10:00:00+05:30
prf_cad89c2a,usr_d032c2ca,de,,"religious_ghats,heritage_temple,heritage_fort,shopping_craft,beach_quiet",none,,CHF,2808.64,CHF,balanced,2026-08-18T10:00:00+05:30
prf_80710525,usr_8d2c2759,ml,ml,"museum_science,museum_art,nature_lake,wildlife_safari,nightlife_bar",halal,,INR,,,balanced,2026-08-18T10:00:00+05:30
prf_e4c7cae6,usr_944d1a1b,en-IN,en-IN,"heritage_temple,heritage_fort,heritage_ruins",jain,,INR,5830.88,INR,balanced,2026-08-18T10:00:00+05:30
prf_968e3213,usr_8d937b9e,en-IN,en-IN,"nature_desert,museum_science",jain,,INR,2072.07,INR,packed,2026-08-18T10:00:00+05:30
prf_39e5c9d8,usr_be4ecc52,"en-IN,gu",en-IN,"nightlife_live,beach_quiet,nature_waterfall,wildlife_safari",,vision,INR,41020.66,INR,relaxed,2026-08-18T10:00:00+05:30
prf_5cf3faae,usr_8e500227,"en-IN,gu",gu,"heritage_stepwell,food_fine,nightlife_bar,nature_desert",,,INR,8312.57,INR,balanced,2026-08-18T10:00:00+05:30
prf_ffb92072,usr_e5fe70f7,"en-IN,ml",en-IN,"heritage_temple,shopping_mall",halal,,AED,4538.43,AED,balanced,2026-08-18T10:00:00+05:30
prf_b1b58858,usr_05fc06c6,"en-IN,ta",,"food_street,heritage_stepwell,wellness_ayur,heritage_fort",jain,vision,INR,,,relaxed,2026-08-18T10:00:00+05:30
prf_0fcb36c2,usr_96e3c90b,ml,,"heritage_temple,shopping_craft",,,INR,10201.38,INR,relaxed,2026-08-18T10:00:00+05:30
prf_7277592d,usr_6f51331a,zh,zh,"heritage_fort,shopping_mall,adventure_cycle,adventure_trek,heritage_temple",jain,,SGD,2566.16,SGD,balanced,2026-08-18T10:00:00+05:30
prf_8eb2ce24,usr_025837df,or,or,"nightlife_bar,heritage_temple,wellness_yoga",vegetarian,,INR,,,relaxed,2026-08-18T10:00:00+05:30
prf_900eb5bd,usr_4f00071d,"en-IN,ml",,"museum_art,museum_science",vegan,,QAR,22261.94,QAR,packed,2026-08-18T10:00:00+05:30
prf_bbb00b69,usr_4b816f33,"hi,mr",hi,"food_cooking,food_market,adventure_trek",,,INR,2301.68,INR,relaxed,2026-08-18T10:00:00+05:30
prf_9a6a9a1e,usr_5b31e64c,"en-IN,hi",,"museum_science,shopping_bazaar,museum_history",halal,,INR,18075.29,INR,relaxed,2026-08-18T10:00:00+05:30
prf_a979dea4,usr_db93de1b,hi,hi,"nature_waterfall,adventure_cycle,museum_science,shopping_mall,food_market",,,INR,3220.70,INR,balanced,2026-08-18T10:00:00+05:30
prf_be4c4038,usr_b1a4b433,en-IN,en-IN,"museum_science,nature_desert",halal,,INR,8789.11,INR,balanced,2026-08-18T10:00:00+05:30
prf_79a44664,usr_d1506bce,"en-IN,kn",en-IN,"heritage_temple,heritage_ruins,religious_ghats,food_market",jain,hearing,INR,20641.88,INR,balanced,2026-08-18T10:00:00+05:30
prf_b606f35c,usr_1c5908a5,"en-IN,gu",gu,"shopping_bazaar,heritage_stepwell",,,INR,6158.87,INR,relaxed,2026-08-18T10:00:00+05:30
prf_8c97133e,usr_e4f15778,"en-IN,ta",,"nightlife_live,beach_quiet,shopping_bazaar",vegan,,NPR,11105.48,NPR,balanced,2026-08-18T10:00:00+05:30
prf_abcef14b,usr_be1c9458,"mr,pa",,"nightlife_live,wildlife_sanctuary",vegetarian,,INR,7526.90,INR,balanced,2026-08-18T10:00:00+05:30
prf_7c9cf266,usr_96127429,hi,hi,"food_fine,shopping_mall,adventure_water,nature_hill,nature_garden",vegan,,INR,15226.43,INR,packed,2026-08-18T10:00:00+05:30
prf_30b4db26,usr_858c4559,en-IN,en-IN,"nightlife_bar,food_street,nature_desert,museum_art",,,INR,6291.59,INR,balanced,2026-08-18T10:00:00+05:30
prf_0080ad3c,usr_99adb626,"or,gu",gu,"heritage_ruins,shopping_craft,wellness_yoga",halal,step_free,INR,8042.38,INR,balanced,2026-08-18T10:00:00+05:30
prf_14ba1394,usr_90951caf,ne,ne,"heritage_ruins,museum_science",vegetarian,,INR,42377.36,INR,relaxed,2026-08-18T10:00:00+05:30
prf_ca4e8d3b,usr_b4b6a1a5,en-IN,en-IN,"heritage_temple,beach_quiet,religious_ghats,museum_science",,hearing,INR,39122.03,INR,relaxed,2026-08-18T10:00:00+05:30
prf_efa49ce5,usr_0b77be24,id,id,"adventure_air,religious_pilgrim,food_cooking,beach_active",halal,,IDR,45128.16,IDR,packed,2026-08-18T10:00:00+05:30
prf_03d6fb91,usr_5f5edf0f,"en-IN,te",en-IN,"adventure_cycle,shopping_craft",jain,,INR,,,packed,2026-08-18T10:00:00+05:30
prf_4cc6d9d9,usr_a2ad776f,"en-IN,bn",bn,"wildlife_safari,shopping_craft,adventure_water,nature_desert",vegetarian,,INR,3018.51,INR,relaxed,2026-08-18T10:00:00+05:30
prf_fa5fefbf,usr_41431693,en-IN,en-IN,"nature_waterfall,shopping_bazaar,shopping_mall,nature_desert,museum_science",,,NPR,,,relaxed,2026-08-18T10:00:00+05:30
prf_fb3304af,usr_4d83499f,"en-IN,kn",en-IN,"religious_ghats,wildlife_birding",vegetarian,hearing,INR,,,balanced,2026-08-18T10:00:00+05:30
prf_098b38a0,usr_643a1ad9,en-IN,en-IN,"nature_desert,adventure_water,food_street",,,INR,2288.40,INR,balanced,2026-08-18T10:00:00+05:30
prf_bf870d37,usr_64eaee79,"en-IN,pa",pa,"heritage_ruins,food_market,shopping_mall,museum_art,nature_garden",,none,INR,5088.91,INR,relaxed,2026-08-18T10:00:00+05:30
prf_4998a41f,usr_c010ce3c,ur,ur,"adventure_trek,adventure_cycle,heritage_stepwell",,,INR,35758.47,INR,relaxed,2026-08-18T10:00:00+05:30
