booking_id,user_id,trip_id,itinerary_id,booking_reference,channel,total_amount,currency,tax_amount,idempotency_key,status,confirmed_at,cancelled_at,cancellation_reason,created_at,updated_at
bkg_2e01f060,usr_be1c9458,trp_299b74ad,,58619B,partner,6657.64,INR,713.32,idem_0a14aa62038171ac,confirmed,2026-05-19T14:32:00+05:30,,,2026-05-19T14:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_7bd797ca,usr_61710d50,trp_309cee62,,FA16CC,web,25347.59,INR,2715.81,idem_34083e6b4ea78970,confirmed,2026-06-05T07:02:00+05:30,,,2026-06-05T07:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_0d715e4b,usr_de458aa5,trp_6d082956,,E5DB29,web,10265.58,AED,1099.88,idem_642b47e23a415e24,cancelled,,2026-05-08T15:15:00+05:30,Found a better rate,2026-04-28T15:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_f40b2da9,usr_209a82fa,trp_16836146,,F683C6,web,25240.25,CHF,2704.31,idem_0a531c559ba243f9,failed,,,,2026-08-14T19:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_20cd7a0e,usr_a370271a,trp_25e25e9c,,9DD697,mobile_app,72317.97,INR,7748.35,idem_2db2864d537a3de8,cancelled,,2026-05-17T15:45:00+05:30,Found a better rate,2026-04-29T15:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_cdab5d95,usr_0ae483ef,trp_9b05bb65,,BCD208,web,14711.40,INR,1576.22,idem_5001f47b872c2eda,confirmed,2026-05-12T02:17:00+05:30,,,2026-05-12T02:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_c561e273,usr_538f6e20,trp_cb526c8f,,31E94C,web,3318.92,THB,355.60,idem_f29e73ad8287e10b,confirmed,2026-05-24T21:17:00+05:30,,,2026-05-24T21:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_6f052aeb,usr_d1c73fb8,trp_5b0721fc,,C31961,mobile_app,5889.09,INR,630.97,idem_384863ed1bcd0eac,confirmed,2026-06-25T00:02:00+05:30,,,2026-06-25T00:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_a8f3d896,usr_9115fc7c,trp_77576097,,F247EA,web,3510.76,INR,376.15,idem_e9d5c932ff8044c9,partially_confirmed,2026-07-18T13:32:00+05:30,,,2026-07-18T13:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_c297f4a2,usr_dc1bd238,trp_4e648420,,82F9D5,partner,27117.57,INR,2905.45,idem_0346c4f80675181a,confirmed,2026-06-07T14:17:00+05:30,,,2026-06-07T14:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_2267945d,usr_aef2d4f6,,,445743,web,177076.55,INR,18972.49,idem_a37da3522e951286,confirmed,2026-07-10T06:02:00+05:30,,,2026-07-10T06:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_1f59b6ce,usr_c582abb2,trp_cc0bc071,,CD0062,partner,19873.57,INR,2129.31,idem_7fd690f4b379f711,confirmed,2026-08-06T12:47:00+05:30,,,2026-08-06T12:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_3d3cb4c3,usr_d245dd5d,trp_b18bf78b,,ED1FB6,mobile_app,76856.35,INR,8234.61,idem_9c30056c7c56e1d9,confirmed,2026-07-18T21:32:00+05:30,,,2026-07-18T21:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_3213a909,usr_ce09de03,trp_e1f3d0e8,,061F39,mobile_app,17451.15,INR,1869.77,idem_7af911548fb229ad,confirmed,2026-07-25T03:32:00+05:30,,,2026-07-25T03:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_586920b8,usr_aaf1c470,,,27C4B4,mobile_app,2695.64,THB,288.82,idem_71d2b66699d77d64,confirmed,2026-07-02T18:47:00+05:30,,,2026-07-02T18:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_c7ecb563,usr_afacd025,trp_2e23ea17,,64B97F,mobile_app,3021.49,MVR,323.73,idem_576ac0fa47bc8b1f,confirmed,2026-05-12T06:02:00+05:30,,,2026-05-12T06:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_591837c7,usr_bff7bdb8,trp_26590ab5,,CB5373,mobile_app,4462.83,QAR,478.16,idem_788fa421cef2a1a9,confirmed,2026-05-24T12:32:00+05:30,,,2026-05-24T12:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_e8a28736,usr_cb0928ac,trp_f2bf08e7,,30B623,web,4142.02,INR,443.79,idem_e45ded9a40331c1c,confirmed,2026-07-20T05:02:00+05:30,,,2026-07-20T05:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_a7b035b6,usr_e7b2dd09,,,77EEAE,mobile_app,28149.54,INR,3016.02,idem_6ec0f430ada4a9be,partially_confirmed,2026-08-05T21:47:00+05:30,,,2026-08-05T21:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_23f4c383,usr_5c4f42ed,trp_856b6452,,249C58,web,23742.80,INR,2543.87,idem_ba9caafec846bd07,confirmed,2026-05-16T05:02:00+05:30,,,2026-05-16T05:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_6255c08c,usr_72796feb,,,9298EC,mobile_app,43625.55,INR,4674.17,idem_c6a05504e8a693c0,confirmed,2026-08-15T12:02:00+05:30,,,2026-08-15T12:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_ad5d3cb0,usr_32f091df,trp_bf65331c,,23DE8B,web,17151.66,INR,1837.68,idem_a8f0923878552d21,confirmed,2026-07-25T15:17:00+05:30,,,2026-07-25T15:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_368830a1,usr_51294c66,trp_e427f350,,0C4F01,mobile_app,47102.54,THB,5046.70,idem_beaba843f59f3820,failed,,,,2026-07-14T19:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_05fdb953,usr_8e272905,,,DEFDB0,mobile_app,19609.59,INR,2101.03,idem_361fd4bad807769e,confirmed,2026-06-18T05:47:00+05:30,,,2026-06-18T05:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_8b840608,usr_3d56531d,,,09F4B5,web,1525.25,AED,163.42,idem_d26e7add5ab48345,confirmed,2026-04-26T05:32:00+05:30,,,2026-04-26T05:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_0ca9eb93,usr_3f4f4c52,trp_940ac1af,,F6F52D,web,4308.92,INR,461.67,idem_81a9df26c4ac35b8,pending,,,,2026-08-02T08:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_f36e9386,usr_157e58e7,,,7F1320,partner,19871.42,INR,2129.08,idem_1ad1f9d8c15576b5,confirmed,2026-07-03T15:02:00+05:30,,,2026-07-03T15:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_5f75037f,usr_67ff2106,trp_8c33db0b,,4DBB90,web,5132.36,INR,549.90,idem_75ea164d1df92b1a,confirmed,2026-05-08T20:17:00+05:30,,,2026-05-08T20:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_9411d82f,usr_c582abb2,trp_09e8a8fb,,83C713,mobile_app,8638.12,INR,925.51,idem_07d148bd6aca2e47,confirmed,2026-07-24T02:32:00+05:30,,,2026-07-24T02:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_00fac335,usr_157e58e7,,,F6330F,mobile_app,3662.78,AED,392.44,idem_47d4dc2dbe3830be,confirmed,2026-07-16T23:47:00+05:30,,,2026-07-16T23:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_fa26c0d5,usr_5b31e64c,trp_cdc63a8d,,BADC5A,web,16143.52,INR,1729.66,idem_702a52f08cd3f60a,confirmed,2026-08-16T20:32:00+05:30,,,2026-08-16T20:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_bf91de78,usr_a386ca28,,,03D206,mobile_app,36005.39,INR,3857.72,idem_a37af61389a486aa,refunded,,2026-06-26T07:15:00+05:30,Found a better rate,2026-06-18T07:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_4893c1e9,usr_0389057b,trp_03ebe095,,EADD65,mobile_app,9594.56,INR,1027.99,idem_ad014b340414464f,confirmed,2026-05-23T23:02:00+05:30,,,2026-05-23T23:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_660100e1,usr_67de0711,trp_ce030396,,EDFE5F,web,16718.20,NPR,1791.24,idem_0e3b15fb07b6cecb,confirmed,2026-05-18T18:17:00+05:30,,,2026-05-18T18:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_eaf036e9,usr_424aaa79,trp_f80fc406,,C8B1E0,web,20685.71,INR,2216.33,idem_ed809f39027e7c6c,confirmed,2026-06-02T03:47:00+05:30,,,2026-06-02T03:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_f31ef45d,usr_ddfd9a4a,trp_4a923b00,,876967,mobile_app,27178.67,INR,2912.00,idem_3df4290b7af4be24,cancelled,,2026-08-25T15:30:00+05:30,Found a better rate,2026-08-11T15:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_d01de9aa,usr_b10b6018,trp_f18e9739,,EE26FC,web,21229.26,INR,2274.56,idem_eb2509e42ed92593,confirmed,2026-04-22T02:47:00+05:30,,,2026-04-22T02:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_14a6f26e,usr_8ed02105,trp_b0a35602,,EF13F0,partner,20660.38,CHF,2213.61,idem_eb5b9ec5a32e585d,partially_confirmed,2026-06-16T02:17:00+05:30,,,2026-06-16T02:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_e39aacf1,usr_7ad82b11,trp_f9bdd86b,,94FE04,web,17357.22,INR,1859.70,idem_5e6b99257b93bd98,confirmed,2026-05-25T08:17:00+05:30,,,2026-05-25T08:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_02ba66cc,usr_0e9166f0,trp_e31ab00a,,59A4F8,mobile_app,11461.74,INR,1228.04,idem_5849dd4e6c21a29b,refunded,,2026-06-13T09:15:00+05:30,Plans changed,2026-06-07T09:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_b9fd1cfc,usr_76c235d5,trp_7aed1147,,1F7337,mobile_app,35805.57,INR,3836.31,idem_133015c8e2bf4520,cancelled,,2026-06-11T21:45:00+05:30,Trip postponed,2026-05-30T21:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_6d87b67c,usr_2da5bb04,trp_25a980cf,,9F65A4,web,2616.98,INR,280.39,idem_409a2961b9b9d167,confirmed,2026-06-29T10:47:00+05:30,,,2026-06-29T10:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_8a737e99,usr_1805266d,,,0CAB3E,mobile_app,8484.07,INR,909.01,idem_d26ce1a9d90c8cc3,confirmed,2026-05-08T00:17:00+05:30,,,2026-05-08T00:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_63cba136,usr_7af770b2,trp_60fe0650,,5338D0,mobile_app,9642.54,INR,1033.13,idem_6c5d378d1122f719,confirmed,2026-06-25T05:47:00+05:30,,,2026-06-25T05:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_d36dc006,usr_d3acd59c,,,29EF0C,mobile_app,19398.25,INR,2078.38,idem_80d027f1657ffaf8,cancelled,,2026-06-15T00:00:00+05:30,Plans changed,2026-05-29T00:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_4fec47bb,usr_a3f4f2d9,trp_d8f6113f,,99DDDE,mobile_app,63022.15,INR,6752.37,idem_a32bab534f0df556,confirmed,2026-08-09T07:02:00+05:30,,,2026-08-09T07:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_d02c74cf,usr_3393c7a2,,,BBB73D,web,10677.36,NPR,1144.00,idem_a2d56f760a62b6f7,confirmed,2026-06-29T19:02:00+05:30,,,2026-06-29T19:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_0321d9b8,usr_cf744020,trp_0053b2f7,,D569DA,mobile_app,33876.53,MVR,3629.63,idem_33e923793939b6be,confirmed,2026-05-22T09:47:00+05:30,,,2026-05-22T09:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_a05473c4,usr_8700ba48,,,94B9B1,mobile_app,24491.77,CHF,2624.12,idem_128df54d521af836,confirmed,2026-07-19T19:02:00+05:30,,,2026-07-19T19:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_dc099fe6,usr_424fbf1a,,,FB8EB3,web,5461.14,INR,585.12,idem_951e808e994fbd17,confirmed,2026-06-02T15:17:00+05:30,,,2026-06-02T15:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_e1947f5e,usr_dcf3a4ae,,,6AA28D,mobile_app,519.90,SGD,55.70,idem_494419f9704f8baf,confirmed,2026-05-05T08:17:00+05:30,,,2026-05-05T08:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_5478c5ef,usr_ee03ca6c,trp_12e18a88,,F0C32F,web,15821.09,INR,1695.12,idem_79fa33c483a8808a,confirmed,2026-05-16T07:02:00+05:30,,,2026-05-16T07:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_794712f6,usr_b9d5e7c6,trp_bc0dd54e,,07202B,mobile_app,69894.16,INR,7488.66,idem_4b67ef55a738bb0a,confirmed,2026-06-01T22:47:00+05:30,,,2026-06-01T22:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_4fc20ebc,usr_2433031a,trp_7156f558,,FDBC98,web,12243.66,INR,1311.82,idem_1fdb34e22bf10a5a,confirmed,2026-05-27T08:47:00+05:30,,,2026-05-27T08:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_c85bb852,usr_dc1bd238,,,FCD92A,mobile_app,24895.40,INR,2667.36,idem_813d053dfefc9f25,confirmed,2026-06-01T04:17:00+05:30,,,2026-06-01T04:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_3cf1331e,usr_76043d79,,,AE0164,web,26992.82,INR,2892.09,idem_0e334be9c3994cb2,confirmed,2026-05-01T17:02:00+05:30,,,2026-05-01T17:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_48c19c70,usr_7f6d27fe,,,26EC30,web,58368.41,INR,6253.76,idem_4fa632f18ff6d866,confirmed,2026-05-18T23:32:00+05:30,,,2026-05-18T23:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_f68cf2f9,usr_0551c67a,trp_7a22e52a,,0508E1,web,2954.57,INR,316.56,idem_76e757b558aab180,pending,,,,2026-07-17T13:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_5ea0961f,usr_20594684,trp_2ee78a2e,,227ACD,web,2221.80,INR,238.05,idem_f9dbd5ae4a06e9f3,confirmed,2026-07-27T14:17:00+05:30,,,2026-07-27T14:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_3dc8bcf5,usr_ab49979e,trp_4a195a07,,F7D5AB,web,14884.87,MVR,1594.81,idem_213cf8211b011c21,confirmed,2026-05-06T22:02:00+05:30,,,2026-05-06T22:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_f9617f9e,usr_d8cab59f,trp_e469328d,,3F2548,web,9597.67,INR,1028.32,idem_cc70858cc64a3c7b,confirmed,2026-05-22T03:17:00+05:30,,,2026-05-22T03:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_03955e65,usr_8f32fd7a,,,E23F9C,mobile_app,4840.51,INR,518.63,idem_51f645c9c5a06353,cancelled,,2026-08-11T13:15:00+05:30,Found a better rate,2026-07-23T13:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_5e45e79a,usr_52de2228,trp_1c384989,,3BB06F,web,15740.12,INR,1686.44,idem_efb04906379b6f5d,failed,,,,2026-06-18T17:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_9c2b2648,usr_72dfb712,trp_e617ca9d,,A1477D,web,11126.14,INR,1192.09,idem_d0fa42c95d587b36,confirmed,2026-05-11T03:17:00+05:30,,,2026-05-11T03:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_84702fa2,usr_db178dbf,trp_994bc238,,FC6472,web,3690.83,INR,395.45,idem_323c25d75bbc8ce6,confirmed,2026-05-29T15:02:00+05:30,,,2026-05-29T15:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_783bf9aa,usr_2da5bb04,trp_25a980cf,,27808C,web,16509.08,INR,1768.83,idem_f7706090cfef39d4,confirmed,2026-05-26T09:32:00+05:30,,,2026-05-26T09:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_52b1a981,usr_f271c461,,,CC1CAA,web,31222.67,INR,3345.29,idem_bd4e1429911d67fb,confirmed,2026-06-27T00:17:00+05:30,,,2026-06-27T00:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_cf30754e,usr_5307f01f,trp_0629deb2,,279AB3,web,25478.99,AED,2729.89,idem_8f1473160c98e048,confirmed,2026-07-28T00:02:00+05:30,,,2026-07-28T00:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_f4a4b5a3,usr_6c3fae7b,trp_3a3fe157,,C0C94A,web,23891.27,INR,2559.78,idem_1386194091026a7a,confirmed,2026-05-12T09:02:00+05:30,,,2026-05-12T09:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_8a99396e,usr_0551c67a,trp_7a22e52a,,D9920A,mobile_app,20880.01,INR,2237.14,idem_0c3952c9a23bb4ab,pending,,,,2026-07-23T07:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_c0c6ade4,usr_d1c73fb8,,,9E645B,mobile_app,48686.53,INR,5216.41,idem_85b5307bd5cbd5b1,pending,,,,2026-07-20T10:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_65a676c6,usr_fc3617c0,trp_1f82c042,,30F378,agent,774.79,AED,83.01,idem_9f71f9edb5abdcfc,partially_confirmed,2026-05-10T21:32:00+05:30,,,2026-05-10T21:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_e8c6c455,usr_243cefe8,trp_96471330,,217E6F,web,59427.98,INR,6367.28,idem_ed58874b96b7889a,confirmed,2026-08-04T07:17:00+05:30,,,2026-08-04T07:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_3bbad3de,usr_dace411a,trp_bd724666,,B13AA1,web,84413.59,INR,9044.31,idem_9e40b1618025570a,cancelled,,2026-05-28T21:45:00+05:30,Duplicate booking,2026-05-23T21:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_c4d4e0cd,usr_50dd9495,trp_4c04b27d,,827772,web,49287.65,INR,5280.82,idem_8a284fba4742b2d3,cancelled,,2026-05-23T09:30:00+05:30,Trip postponed,2026-05-08T09:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_02cb20a9,usr_77e91c3a,trp_11c9d5a3,,A7E115,mobile_app,2149.48,INR,230.30,idem_f662092b4e770909,pending,,,,2026-05-27T08:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_6e076d8b,usr_9115fc7c,,,9771B5,web,164664.67,INR,17642.64,idem_bcf5e1c2499baca2,confirmed,2026-08-05T10:47:00+05:30,,,2026-08-05T10:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_edeadf36,usr_6361ffdd,trp_d5063ed0,,E30D4F,web,8547.95,INR,915.85,idem_de83a2a6dbee6407,cancelled,,2026-05-05T00:45:00+05:30,Trip postponed,2026-04-26T00:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_dfb65f2b,usr_36c3dbed,trp_9818ae06,,346E92,partner,6055.30,INR,648.78,idem_a93c3293b1d431ff,confirmed,2026-07-10T13:02:00+05:30,,,2026-07-10T13:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_6b51af43,usr_0551c67a,,,B3E8DE,web,46742.37,INR,5008.11,idem_2c4be0ac97b11bdb,confirmed,2026-05-11T06:32:00+05:30,,,2026-05-11T06:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_d7a0e755,usr_0000ca76,,,3BA1DC,web,28912.67,THB,3097.79,idem_129c891fcbe774bb,confirmed,2026-06-29T05:02:00+05:30,,,2026-06-29T05:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_f8587d28,usr_65303113,,,0E35A7,partner,72961.84,INR,7817.34,idem_8a562769d55ad24e,confirmed,2026-07-12T03:47:00+05:30,,,2026-07-12T03:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_7dcff68a,usr_dabbaf95,trp_5b79ffd1,,37B3C6,web,13865.71,INR,1485.61,idem_74af7bbe7e910f2c,confirmed,2026-07-08T07:47:00+05:30,,,2026-07-08T07:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_6094c154,usr_78bee927,trp_d729f422,,CDBCEF,mobile_app,73310.19,INR,7854.66,idem_7fdcbeffce3ad783,confirmed,2026-06-28T03:02:00+05:30,,,2026-06-28T03:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_d85798d8,usr_209a82fa,trp_16836146,,024866,mobile_app,11808.25,INR,1265.17,idem_7b6bec48acef2db1,cancelled,,2026-07-17T11:45:00+05:30,Plans changed,2026-07-06T11:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_969c245d,usr_0000ca76,trp_baeb9644,,E791B8,web,28852.43,INR,3091.33,idem_441e0ab2d40dd037,confirmed,2026-08-02T04:02:00+05:30,,,2026-08-02T04:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_79786a92,usr_4e65d08a,trp_098ba70a,,AE66AD,web,3189.94,INR,341.78,idem_c157b25ed79d0a1e,refunded,,2026-07-17T22:00:00+05:30,Trip postponed,2026-07-15T22:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_fee5ecc1,usr_ddfd9a4a,trp_4a923b00,,33A528,agent,10076.89,INR,1079.67,idem_b35d87c23d026106,pending,,,,2026-06-20T09:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_e72c79d0,usr_13d8f6bd,trp_ce0a9b4e,,B51589,mobile_app,3865.57,AED,414.17,idem_c64e923699819374,confirmed,2026-08-17T20:02:00+05:30,,,2026-08-17T20:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_bdad908f,usr_32a5a217,,,BD9E0B,agent,44622.49,INR,4780.98,idem_b6f4f51643f9b690,confirmed,2026-08-15T06:02:00+05:30,,,2026-08-15T06:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_12d99177,usr_ae35e63d,trp_75b9d7b8,,3768EC,call_centre,6772.01,LKR,725.57,idem_da8f9c8c3d9792eb,confirmed,2026-06-26T14:47:00+05:30,,,2026-06-26T14:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_171b162d,usr_525b1d3c,trp_0d9ed6f6,,1DE3F3,call_centre,10054.82,INR,1077.30,idem_902c01618028ab3e,confirmed,2026-04-25T02:47:00+05:30,,,2026-04-25T02:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_0fbd8818,usr_2fca7c46,trp_47080e5b,,0FEC39,web,2128.00,AED,228.00,idem_195ab6133c80cb3d,confirmed,2026-08-04T14:32:00+05:30,,,2026-08-04T14:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_a078166d,usr_7af1e427,trp_4171ee4e,,EDBB86,mobile_app,71115.06,INR,7619.47,idem_3fb6055dcb33cb72,confirmed,2026-06-30T21:32:00+05:30,,,2026-06-30T21:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_53e49a49,usr_3349b18a,,,ADB007,mobile_app,13105.71,INR,1404.18,idem_462851344eac8a65,partially_confirmed,2026-04-28T05:47:00+05:30,,,2026-04-28T05:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_3a8c85f9,usr_ab49979e,trp_c31653d2,,4BA20D,web,76758.73,INR,8224.15,idem_a1760827e3d648ae,confirmed,2026-07-14T23:17:00+05:30,,,2026-07-14T23:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_d0b00065,usr_f9060fbb,,,E5FC52,mobile_app,41503.91,INR,4446.85,idem_daca5f5cd40cd10e,cancelled,,2026-05-10T21:30:00+05:30,Found a better rate,2026-04-29T21:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_32a12a85,usr_77e91c3a,trp_11c9d5a3,,DD7066,web,27769.84,SGD,2975.34,idem_427c2806b521cb75,confirmed,2026-08-11T17:32:00+05:30,,,2026-08-11T17:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_2d4cb586,usr_e6dca418,trp_d46d667f,,9DB2E5,mobile_app,3968.07,INR,425.15,idem_5dc8150f1ac34691,failed,,,,2026-07-04T13:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_ef59f51a,usr_9473419d,trp_4158f34b,,1ED888,web,16288.31,INR,1745.18,idem_3c060b985a16e860,partially_confirmed,2026-05-11T20:47:00+05:30,,,2026-05-11T20:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_3e653aa4,usr_52de2228,,,0FBAC8,web,7420.45,INR,795.05,idem_9def4a81588f5090,confirmed,2026-05-24T06:02:00+05:30,,,2026-05-24T06:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_1b2bc12a,usr_7576a6e0,trp_6a550f89,,882E90,mobile_app,2250.10,INR,241.08,idem_050cc0d0f0450ed5,confirmed,2026-08-14T19:47:00+05:30,,,2026-08-14T19:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_2de7d7a6,usr_40c95b13,trp_79899032,,E903AF,agent,59485.62,INR,6373.46,idem_7ef62207681cad79,confirmed,2026-07-13T18:47:00+05:30,,,2026-07-13T18:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_1aa6add2,usr_0389057b,trp_2ee981f7,,273545,mobile_app,25779.62,INR,2762.10,idem_37ab22393d44fecf,failed,,,,2026-04-26T10:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_89643aba,usr_672d3dd6,trp_9f0fac81,,3627F8,mobile_app,5382.68,INR,576.72,idem_0fcf61e5e4117051,confirmed,2026-04-25T21:02:00+05:30,,,2026-04-25T21:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_ec143a54,usr_2e562f89,trp_75c88e52,,E981F3,mobile_app,52907.68,AED,5668.68,idem_04efcb3959288ec9,confirmed,2026-04-20T05:02:00+05:30,,,2026-04-20T05:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_0553e5bc,usr_1b4fe68e,trp_be2b6219,,09F740,mobile_app,217.88,SGD,23.34,idem_31097c971ae1e54f,confirmed,2026-04-26T15:17:00+05:30,,,2026-04-26T15:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_a375480a,usr_9cb9eedc,trp_0cf04e06,,B4DDEE,mobile_app,11738.83,LKR,1257.73,idem_26d4bd30f1d1da82,cancelled,,2026-07-03T21:00:00+05:30,Trip postponed,2026-06-24T21:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_4d1bf645,usr_76c235d5,trp_604a54fd,,10C81D,web,69128.86,INR,7406.66,idem_896d531746a55bfc,confirmed,2026-07-29T01:32:00+05:30,,,2026-07-29T01:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_692002de,usr_b4a877b0,trp_49772eb7,,6EF3DB,web,51557.32,INR,5524.00,idem_8df0a7a491a78171,confirmed,2026-05-31T14:32:00+05:30,,,2026-05-31T14:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_491270ba,usr_3f4f4c52,,,AC6BCB,web,44607.65,AED,4779.39,idem_ae2d6baa9ee65c7d,refunded,,2026-05-12T21:30:00+05:30,Found a better rate,2026-04-25T21:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_cdf7e276,usr_d0571b95,trp_377a871a,,2E8894,mobile_app,29809.98,INR,3193.93,idem_32950a6e19be7c79,confirmed,2026-05-20T07:47:00+05:30,,,2026-05-20T07:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_5256ffb8,usr_2de68d4f,trp_55127690,,E81878,mobile_app,8185.88,INR,877.06,idem_ab8a3734047c3fd2,confirmed,2026-07-16T15:17:00+05:30,,,2026-07-16T15:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_76df2b9e,usr_1b4fe68e,trp_be2b6219,,1D1628,partner,14184.77,INR,1519.80,idem_b40546b129ebdc9f,refunded,,2026-06-10T00:30:00+05:30,Duplicate booking,2026-05-28T00:30:00+05:30,2026-08-18T10:00:00+05:30
