availability_id,guide_id,for_date,is_available,slots_available,price_multiplier,updated_at
gav_d9723f29,gid_b2b1d5b2,2026-09-30,1,1,1,2026-08-18T10:00:00+05:30
gav_8acc065b,gid_f7e271ad,2026-09-01,1,1,1,2026-08-18T10:00:00+05:30
gav_6148715b,gid_f7e271ad,2026-09-02,1,1,1,2026-08-18T10:00:00+05:30
gav_28b299e3,gid_f7e271ad,2026-09-03,1,1,1,2026-08-18T10:00:00+05:30
gav_6efe8ab4,gid_f7e271ad,2026-09-04,1,1,1,2026-08-18T10:00:00+05:30
gav_451d4fdf,gid_f7e271ad,2026-09-05,1,1,1.25,2026-08-18T10:00:00+05:30
gav_f97ac6b6,gid_f7e271ad,2026-09-06,1,2,1.25,2026-08-18T10:00:00+05:30
gav_7e74d516,gid_f7e271ad,2026-09-07,1,1,1,2026-08-18T10:00:00+05:30
gav_4bee0337,gid_f7e271ad,2026-09-08,0,0,1,2026-08-18T10:00:00+05:30
gav_c9fe9fe4,gid_f7e271ad,2026-09-09,1,2,1,2026-08-18T10:00:00+05:30
gav_3b37a346,gid_f7e271ad,2026-09-10,1,2,1,2026-08-18T10:00:00+05:30
gav_172d5ecd,gid_f7e271ad,2026-09-11,1,1,1,2026-08-18T10:00:00+05:30
gav_80171f0b,gid_f7e271ad,2026-09-12,0,0,1.35,2026-08-18T10:00:00+05:30
gav_56bdb550,gid_f7e271ad,2026-09-13,0,0,1.25,2026-08-18T10:00:00+05:30
gav_c7a3fb90,gid_f7e271ad,2026-09-14,1,2,1.1,2026-08-18T10:00:00+05:30
gav_fd54c732,gid_f7e271ad,2026-09-15,0,0,1,2026-08-18T10:00:00+05:30
gav_b0ad4cbb,gid_f7e271ad,2026-09-16,1,2,1,2026-08-18T10:00:00+05:30
gav_6821189b,gid_f7e271ad,2026-09-17,1,2,1,2026-08-18T10:00:00+05:30
gav_3dbc108a,gid_f7e271ad,2026-09-18,1,2,1,2026-08-18T10:00:00+05:30
gav_69d930dd,gid_f7e271ad,2026-09-19,1,2,1.25,2026-08-18T10:00:00+05:30
gav_55b5f738,gid_f7e271ad,2026-09-20,1,2,1.35,2026-08-18T10:00:00+05:30
gav_bfb1e849,gid_f7e271ad,2026-09-21,0,0,1,2026-08-18T10:00:00+05:30
gav_0ec1dd53,gid_f7e271ad,2026-09-22,0,0,1.1,2026-08-18T10:00:00+05:30
gav_718dbd80,gid_f7e271ad,2026-09-23,1,2,1,2026-08-18T10:00:00+05:30
gav_4388645d,gid_f7e271ad,2026-09-24,0,0,1.1,2026-08-18T10:00:00+05:30
gav_df1aff5a,gid_f7e271ad,2026-09-25,1,2,1,2026-08-18T10:00:00+05:30
gav_1eadf2b4,gid_f7e271ad,2026-09-26,1,1,1.25,2026-08-18T10:00:00+05:30
gav_df5e80d3,gid_f7e271ad,2026-09-27,0,0,1.25,2026-08-18T10:00:00+05:30
gav_e6401703,gid_f7e271ad,2026-09-28,1,1,1,2026-08-18T10:00:00+05:30
gav_c5fb1669,gid_f7e271ad,2026-09-29,1,1,1,2026-08-18T10:00:00+05:30
gav_154b8cbd,gid_f7e271ad,2026-09-30,1,2,1,2026-08-18T10:00:00+05:30
gav_2b752284,gid_a63ee725,2026-09-01,0,0,1.1,2026-08-18T10:00:00+05:30
gav_48f1c2b5,gid_a63ee725,2026-09-02,0,0,1,2026-08-18T10:00:00+05:30
gav_5e66addb,gid_a63ee725,2026-09-03,1,1,1,2026-08-18T10:00:00+05:30
gav_af1b1cef,gid_a63ee725,2026-09-04,1,1,1,2026-08-18T10:00:00+05:30
gav_bd32cfe9,gid_a63ee725,2026-09-05,1,1,1.25,2026-08-18T10:00:00+05:30
gav_a75f853b,gid_a63ee725,2026-09-06,1,2,1.25,2026-08-18T10:00:00+05:30
gav_120fb0af,gid_a63ee725,2026-09-07,1,2,1,2026-08-18T10:00:00+05:30
gav_e06dc752,gid_a63ee725,2026-09-08,1,1,1.1,2026-08-18T10:00:00+05:30
gav_2713aed0,gid_a63ee725,2026-09-09,0,0,1,2026-08-18T10:00:00+05:30
gav_a18958f5,gid_a63ee725,2026-09-10,1,2,1,2026-08-18T10:00:00+05:30
gav_147a21f9,gid_a63ee725,2026-09-11,1,1,1,2026-08-18T10:00:00+05:30
gav_64f46b04,gid_a63ee725,2026-09-12,0,0,1.25,2026-08-18T10:00:00+05:30
gav_70e52c64,gid_a63ee725,2026-09-13,1,2,1.35,2026-08-18T10:00:00+05:30
gav_2269197b,gid_a63ee725,2026-09-14,0,0,1,2026-08-18T10:00:00+05:30
gav_aff53cfb,gid_a63ee725,2026-09-15,1,2,1,2026-08-18T10:00:00+05:30
gav_8cafaa16,gid_a63ee725,2026-09-16,1,2,1,2026-08-18T10:00:00+05:30
gav_2683d006,gid_a63ee725,2026-09-17,1,1,1.1,2026-08-18T10:00:00+05:30
gav_8a946877,gid_a63ee725,2026-09-18,0,0,1,2026-08-18T10:00:00+05:30
gav_99e084e2,gid_a63ee725,2026-09-19,1,2,1.25,2026-08-18T10:00:00+05:30
gav_269fca33,gid_a63ee725,2026-09-20,0,0,1.25,2026-08-18T10:00:00+05:30
gav_99d0467b,gid_a63ee725,2026-09-21,0,0,1.1,2026-08-18T10:00:00+05:30
gav_68077ecb,gid_a63ee725,2026-09-22,1,2,1,2026-08-18T10:00:00+05:30
gav_004f83e4,gid_a63ee725,2026-09-23,1,1,1,2026-08-18T10:00:00+05:30
gav_a7b95405,gid_a63ee725,2026-09-24,1,2,1,2026-08-18T10:00:00+05:30
gav_b6e9d6c3,gid_a63ee725,2026-09-25,0,0,1,2026-08-18T10:00:00+05:30
gav_b6f4e4e9,gid_a63ee725,2026-09-26,1,2,1.35,2026-08-18T10:00:00+05:30
gav_021a1e2b,gid_a63ee725,2026-09-27,1,1,1.25,2026-08-18T10:00:00+05:30
gav_b64880d1,gid_a63ee725,2026-09-28,1,2,1,2026-08-18T10:00:00+05:30
gav_b6ed03cf,gid_a63ee725,2026-09-29,1,2,1,2026-08-18T10:00:00+05:30
gav_cf7619e2,gid_a63ee725,2026-09-30,0,0,1,2026-08-18T10:00:00+05:30
gav_d42c1ee9,gid_f23609de,2026-09-01,1,1,1,2026-08-18T10:00:00+05:30
gav_7526536e,gid_f23609de,2026-09-02,1,1,1,2026-08-18T10:00:00+05:30
gav_939b5df4,gid_f23609de,2026-09-03,1,1,1,2026-08-18T10:00:00+05:30
gav_8633218f,gid_f23609de,2026-09-04,0,0,1,2026-08-18T10:00:00+05:30
gav_2a2d5324,gid_f23609de,2026-09-05,1,1,1.25,2026-08-18T10:00:00+05:30
gav_7623f33c,gid_f23609de,2026-09-06,0,0,1.25,2026-08-18T10:00:00+05:30
gav_8ab30fa3,gid_f23609de,2026-09-07,0,0,1,2026-08-18T10:00:00+05:30
gav_b8bea418,gid_f23609de,2026-09-08,1,1,1,2026-08-18T10:00:00+05:30
gav_a2da0a74,gid_f23609de,2026-09-09,0,0,1,2026-08-18T10:00:00+05:30
gav_a0ae278a,gid_f23609de,2026-09-10,1,1,1,2026-08-18T10:00:00+05:30
gav_8901a042,gid_f23609de,2026-09-11,1,1,1.1,2026-08-18T10:00:00+05:30
gav_16bfab3e,gid_f23609de,2026-09-12,0,0,1.35,2026-08-18T10:00:00+05:30
gav_3eebd46d,gid_f23609de,2026-09-13,1,2,1.25,2026-08-18T10:00:00+05:30
gav_426d0fc6,gid_f23609de,2026-09-14,1,1,1.1,2026-08-18T10:00:00+05:30
gav_97caa1bc,gid_f23609de,2026-09-15,1,1,1.1,2026-08-18T10:00:00+05:30
gav_a5079c0c,gid_f23609de,2026-09-16,0,0,1.1,2026-08-18T10:00:00+05:30
gav_e2e22337,gid_f23609de,2026-09-17,1,2,1.1,2026-08-18T10:00:00+05:30
gav_969df97c,gid_f23609de,2026-09-18,1,2,1,2026-08-18T10:00:00+05:30
gav_c8661df1,gid_f23609de,2026-09-19,1,1,1.35,2026-08-18T10:00:00+05:30
gav_c6c93246,gid_f23609de,2026-09-20,0,0,1.25,2026-08-18T10:00:00+05:30
gav_b27831ec,gid_f23609de,2026-09-21,1,2,1.1,2026-08-18T10:00:00+05:30
gav_eeeeff63,gid_f23609de,2026-09-22,1,1,1,2026-08-18T10:00:00+05:30
gav_1d1c5a45,gid_f23609de,2026-09-23,1,1,1,2026-08-18T10:00:00+05:30
gav_34ed78ea,gid_f23609de,2026-09-24,1,2,1.1,2026-08-18T10:00:00+05:30
gav_79146ce3,gid_f23609de,2026-09-25,1,2,1,2026-08-18T10:00:00+05:30
gav_2bf5483f,gid_f23609de,2026-09-26,1,2,1.25,2026-08-18T10:00:00+05:30
gav_c4770051,gid_f23609de,2026-09-27,0,0,1.25,2026-08-18T10:00:00+05:30
gav_ae3fdc70,gid_f23609de,2026-09-28,1,2,1.1,2026-08-18T10:00:00+05:30
gav_397fcec3,gid_f23609de,2026-09-29,1,1,1.1,2026-08-18T10:00:00+05:30
gav_512d9bdf,gid_f23609de,2026-09-30,0,0,1.1,2026-08-18T10:00:00+05:30
gav_b0118a73,gid_82a82f56,2026-09-01,1,2,1,2026-08-18T10:00:00+05:30
gav_1da48329,gid_82a82f56,2026-09-02,1,1,1,2026-08-18T10:00:00+05:30
gav_31b54e35,gid_82a82f56,2026-09-03,1,1,1,2026-08-18T10:00:00+05:30
gav_6f5b3cad,gid_82a82f56,2026-09-04,0,0,1,2026-08-18T10:00:00+05:30
gav_606d9618,gid_82a82f56,2026-09-05,1,2,1.35,2026-08-18T10:00:00+05:30
gav_d1c6f0ad,gid_82a82f56,2026-09-06,1,1,1.35,2026-08-18T10:00:00+05:30
gav_ccfbda43,gid_82a82f56,2026-09-07,1,2,1.1,2026-08-18T10:00:00+05:30
gav_1ebfa858,gid_82a82f56,2026-09-08,1,2,1.1,2026-08-18T10:00:00+05:30
gav_43bc9297,gid_82a82f56,2026-09-09,1,2,1.1,2026-08-18T10:00:00+05:30
gav_50afce33,gid_82a82f56,2026-09-10,0,0,1,2026-08-18T10:00:00+05:30
gav_fc9bad93,gid_82a82f56,2026-09-11,1,1,1,2026-08-18T10:00:00+05:30
gav_0c416299,gid_82a82f56,2026-09-12,0,0,1.35,2026-08-18T10:00:00+05:30
gav_d5619d91,gid_82a82f56,2026-09-13,1,1,1.25,2026-08-18T10:00:00+05:30
gav_69630a9d,gid_82a82f56,2026-09-14,1,1,1.1,2026-08-18T10:00:00+05:30
gav_5d4996ad,gid_82a82f56,2026-09-15,1,1,1,2026-08-18T10:00:00+05:30
gav_914cb059,gid_82a82f56,2026-09-16,1,2,1.1,2026-08-18T10:00:00+05:30
gav_2b0282f1,gid_82a82f56,2026-09-17,1,2,1,2026-08-18T10:00:00+05:30
gav_cf6611a2,gid_82a82f56,2026-09-18,1,2,1,2026-08-18T10:00:00+05:30
gav_bb13118c,gid_82a82f56,2026-09-19,1,2,1.35,2026-08-18T10:00:00+05:30
gav_ea62d361,gid_82a82f56,2026-09-20,1,2,1.25,2026-08-18T10:00:00+05:30
gav_e361b20e,gid_82a82f56,2026-09-21,0,0,1,2026-08-18T10:00:00+05:30
gav_ee56dc3d,gid_82a82f56,2026-09-22,1,2,1,2026-08-18T10:00:00+05:30
gav_9d3eb978,gid_82a82f56,2026-09-23,1,2,1.1,2026-08-18T10:00:00+05:30
gav_ad8209bb,gid_82a82f56,2026-09-24,1,1,1.1,2026-08-18T10:00:00+05:30
gav_1830818a,gid_82a82f56,2026-09-25,1,2,1,2026-08-18T10:00:00+05:30
gav_eb22301e,gid_82a82f56,2026-09-26,0,0,1.25,2026-08-18T10:00:00+05:30
gav_19beab40,gid_82a82f56,2026-09-27,0,0,1.25,2026-08-18T10:00:00+05:30
gav_87dc49ef,gid_82a82f56,2026-09-28,1,2,1,2026-08-18T10:00:00+05:30
gav_297bd3c5,gid_82a82f56,2026-09-29,0,0,1,2026-08-18T10:00:00+05:30
gav_6251b351,gid_82a82f56,2026-09-30,1,1,1.1,2026-08-18T10:00:00+05:30
gav_77492a71,gid_ca55f873,2026-09-01,0,0,1,2026-08-18T10:00:00+05:30
gav_b5ee1a3c,gid_ca55f873,2026-09-02,1,2,1,2026-08-18T10:00:00+05:30
gav_d56a9319,gid_ca55f873,2026-09-03,0,0,1.1,2026-08-18T10:00:00+05:30
gav_ff30ade8,gid_ca55f873,2026-09-04,1,1,1,2026-08-18T10:00:00+05:30
gav_140f302b,gid_ca55f873,2026-09-05,0,0,1.35,2026-08-18T10:00:00+05:30
gav_44bdd431,gid_ca55f873,2026-09-06,0,0,1.25,2026-08-18T10:00:00+05:30
gav_71a5eb51,gid_ca55f873,2026-09-07,1,2,1,2026-08-18T10:00:00+05:30
gav_4b5baa5c,gid_ca55f873,2026-09-08,1,2,1,2026-08-18T10:00:00+05:30
gav_fc3314d6,gid_ca55f873,2026-09-09,0,0,1,2026-08-18T10:00:00+05:30
gav_97f93ea2,gid_ca55f873,2026-09-10,1,1,1.1,2026-08-18T10:00:00+05:30
gav_a782b325,gid_ca55f873,2026-09-11,1,1,1,2026-08-18T10:00:00+05:30
gav_84800248,gid_ca55f873,2026-09-12,1,2,1.35,2026-08-18T10:00:00+05:30
gav_8bf79761,gid_ca55f873,2026-09-13,1,2,1.25,2026-08-18T10:00:00+05:30
gav_e38d8e19,gid_ca55f873,2026-09-14,1,1,1.1,2026-08-18T10:00:00+05:30
gav_1eb5c89f,gid_ca55f873,2026-09-15,0,0,1,2026-08-18T10:00:00+05:30
gav_dd76f7ae,gid_ca55f873,2026-09-16,1,1,1,2026-08-18T10:00:00+05:30
gav_d0d50755,gid_ca55f873,2026-09-17,1,1,1,2026-08-18T10:00:00+05:30
gav_b23e08a3,gid_ca55f873,2026-09-18,0,0,1,2026-08-18T10:00:00+05:30
gav_7906b51a,gid_ca55f873,2026-09-19,1,2,1.35,2026-08-18T10:00:00+05:30
gav_e5166171,gid_ca55f873,2026-09-20,1,1,1.35,2026-08-18T10:00:00+05:30
gav_c6a2cc6c,gid_ca55f873,2026-09-21,1,1,1.1,2026-08-18T10:00:00+05:30
gav_7152c822,gid_ca55f873,2026-09-22,1,2,1,2026-08-18T10:00:00+05:30
gav_f126cd02,gid_ca55f873,2026-09-23,0,0,1,2026-08-18T10:00:00+05:30
gav_3454158f,gid_ca55f873,2026-09-24,0,0,1.1,2026-08-18T10:00:00+05:30
gav_fb84109f,gid_ca55f873,2026-09-25,1,1,1,2026-08-18T10:00:00+05:30
gav_cc404760,gid_ca55f873,2026-09-26,0,0,1.35,2026-08-18T10:00:00+05:30
gav_41f08cc9,gid_ca55f873,2026-09-27,0,0,1.25,2026-08-18T10:00:00+05:30
gav_baf1627c,gid_ca55f873,2026-09-28,1,2,1.1,2026-08-18T10:00:00+05:30
gav_ab1c720e,gid_ca55f873,2026-09-29,1,2,1,2026-08-18T10:00:00+05:30
gav_7f08959a,gid_ca55f873,2026-09-30,1,1,1,2026-08-18T10:00:00+05:30
gav_a2ad9948,gid_51ae4214,2026-09-01,1,2,1,2026-08-18T10:00:00+05:30
gav_07cde224,gid_51ae4214,2026-09-02,0,0,1,2026-08-18T10:00:00+05:30
gav_9118044f,gid_51ae4214,2026-09-03,1,2,1.1,2026-08-18T10:00:00+05:30
gav_04890bd4,gid_51ae4214,2026-09-04,1,1,1,2026-08-18T10:00:00+05:30
gav_36fc33a7,gid_51ae4214,2026-09-05,0,0,1.25,2026-08-18T10:00:00+05:30
gav_01cc8256,gid_51ae4214,2026-09-06,1,1,1.35,2026-08-18T10:00:00+05:30
gav_f35713a9,gid_51ae4214,2026-09-07,1,2,1,2026-08-18T10:00:00+05:30
gav_5b716ec9,gid_51ae4214,2026-09-08,0,0,1,2026-08-18T10:00:00+05:30
gav_af9cc097,gid_51ae4214,2026-09-09,1,2,1,2026-08-18T10:00:00+05:30
gav_b8962726,gid_51ae4214,2026-09-10,0,0,1,2026-08-18T10:00:00+05:30
gav_44dc4c63,gid_51ae4214,2026-09-11,1,2,1,2026-08-18T10:00:00+05:30
gav_ba6f4bb1,gid_51ae4214,2026-09-12,0,0,1.25,2026-08-18T10:00:00+05:30
gav_e8f5addb,gid_51ae4214,2026-09-13,1,1,1.35,2026-08-18T10:00:00+05:30
gav_43d624ac,gid_51ae4214,2026-09-14,1,1,1,2026-08-18T10:00:00+05:30
gav_0fb40789,gid_51ae4214,2026-09-15,1,1,1,2026-08-18T10:00:00+05:30
gav_9dac7983,gid_51ae4214,2026-09-16,1,1,1,2026-08-18T10:00:00+05:30
gav_80bfce3c,gid_51ae4214,2026-09-17,0,0,1,2026-08-18T10:00:00+05:30
gav_ce5b2282,gid_51ae4214,2026-09-18,1,1,1.1,2026-08-18T10:00:00+05:30
gav_658e5683,gid_51ae4214,2026-09-19,1,1,1.25,2026-08-18T10:00:00+05:30
gav_b2f75905,gid_51ae4214,2026-09-20,1,1,1.25,2026-08-18T10:00:00+05:30
gav_fd30de9c,gid_51ae4214,2026-09-21,1,1,1.1,2026-08-18T10:00:00+05:30
gav_5033716b,gid_51ae4214,2026-09-22,1,1,1.1,2026-08-18T10:00:00+05:30
gav_bb0ea7e2,gid_51ae4214,2026-09-23,1,1,1.1,2026-08-18T10:00:00+05:30
gav_8880adca,gid_51ae4214,2026-09-24,0,0,1,2026-08-18T10:00:00+05:30
gav_a4f7efd4,gid_51ae4214,2026-09-25,0,0,1.1,2026-08-18T10:00:00+05:30
gav_14c292ea,gid_51ae4214,2026-09-26,1,2,1.25,2026-08-18T10:00:00+05:30
gav_5296d572,gid_51ae4214,2026-09-27,1,1,1.25,2026-08-18T10:00:00+05:30
gav_fc13eb52,gid_51ae4214,2026-09-28,1,2,1,2026-08-18T10:00:00+05:30
gav_479a40e2,gid_51ae4214,2026-09-29,0,0,1,2026-08-18T10:00:00+05:30
gav_3647b51d,gid_51ae4214,2026-09-30,0,0,1,2026-08-18T10:00:00+05:30
gav_c994354a,gid_d9bfce76,2026-09-01,0,0,1,2026-08-18T10:00:00+05:30
gav_2f88986d,gid_d9bfce76,2026-09-02,1,2,1.1,2026-08-18T10:00:00+05:30
gav_e6884623,gid_d9bfce76,2026-09-03,0,0,1,2026-08-18T10:00:00+05:30
gav_ccc6c625,gid_d9bfce76,2026-09-04,1,2,1,2026-08-18T10:00:00+05:30
gav_1389a810,gid_d9bfce76,2026-09-05,0,0,1.25,2026-08-18T10:00:00+05:30
gav_57e739c8,gid_d9bfce76,2026-09-06,1,1,1.35,2026-08-18T10:00:00+05:30
gav_706077a0,gid_d9bfce76,2026-09-07,1,1,1.1,2026-08-18T10:00:00+05:30
gav_d0ded5a0,gid_d9bfce76,2026-09-08,0,0,1.1,2026-08-18T10:00:00+05:30
gav_d71ac8c5,gid_d9bfce76,2026-09-09,1,2,1,2026-08-18T10:00:00+05:30
gav_5c171408,gid_d9bfce76,2026-09-10,1,1,1,2026-08-18T10:00:00+05:30
gav_e51d8cdb,gid_d9bfce76,2026-09-11,1,2,1,2026-08-18T10:00:00+05:30
gav_f64d3221,gid_d9bfce76,2026-09-12,1,2,1.35,2026-08-18T10:00:00+05:30
gav_d9e0b2ad,gid_d9bfce76,2026-09-13,1,2,1.35,2026-08-18T10:00:00+05:30
gav_e2f114d8,gid_d9bfce76,2026-09-14,1,1,1,2026-08-18T10:00:00+05:30
gav_34da6730,gid_d9bfce76,2026-09-15,1,2,1,2026-08-18T10:00:00+05:30
gav_8ba74aa5,gid_d9bfce76,2026-09-16,1,2,1,2026-08-18T10:00:00+05:30
gav_b872ecd5,gid_d9bfce76,2026-09-17,0,0,1,2026-08-18T10:00:00+05:30
gav_23391794,gid_d9bfce76,2026-09-18,0,0,1.1,2026-08-18T10:00:00+05:30
gav_7fdb4eb7,gid_d9bfce76,2026-09-19,1,1,1.25,2026-08-18T10:00:00+05:30
gav_0c4c0e6e,gid_d9bfce76,2026-09-20,0,0,1.35,2026-08-18T10:00:00+05:30
gav_5c6ef6a9,gid_d9bfce76,2026-09-21,1,2,1,2026-08-18T10:00:00+05:30
gav_2ee13df7,gid_d9bfce76,2026-09-22,1,1,1.1,2026-08-18T10:00:00+05:30
gav_1c09f1e1,gid_d9bfce76,2026-09-23,1,1,1,2026-08-18T10:00:00+05:30
gav_84924e11,gid_d9bfce76,2026-09-24,1,2,1,2026-08-18T10:00:00+05:30
gav_c3b0284d,gid_d9bfce76,2026-09-25,1,1,1,2026-08-18T10:00:00+05:30
gav_e5c3cdf0,gid_d9bfce76,2026-09-26,1,2,1.25,2026-08-18T10:00:00+05:30
gav_84c8e5e2,gid_d9bfce76,2026-09-27,1,1,1.25,2026-08-18T10:00:00+05:30
gav_c13d88ff,gid_d9bfce76,2026-09-28,0,0,1,2026-08-18T10:00:00+05:30
gav_be255d45,gid_d9bfce76,2026-09-29,1,2,1.1,2026-08-18T10:00:00+05:30
gav_c43d4c98,gid_d9bfce76,2026-09-30,1,2,1.1,2026-08-18T10:00:00+05:30
gav_47d0d0d5,gid_10c6db95,2026-09-01,0,0,1,2026-08-18T10:00:00+05:30
gav_bacce386,gid_10c6db95,2026-09-02,1,1,1,2026-08-18T10:00:00+05:30
gav_c450c16a,gid_10c6db95,2026-09-03,1,2,1,2026-08-18T10:00:00+05:30
gav_4e94ce44,gid_10c6db95,2026-09-04,0,0,1,2026-08-18T10:00:00+05:30
gav_85eb120f,gid_10c6db95,2026-09-05,1,2,1.35,2026-08-18T10:00:00+05:30
gav_a955a90e,gid_10c6db95,2026-09-06,1,1,1.25,2026-08-18T10:00:00+05:30
gav_94f6676c,gid_10c6db95,2026-09-07,0,0,1.1,2026-08-18T10:00:00+05:30
gav_97090d55,gid_10c6db95,2026-09-08,0,0,1,2026-08-18T10:00:00+05:30
gav_6288c029,gid_10c6db95,2026-09-09,1,1,1.1,2026-08-18T10:00:00+05:30
gav_3d284b5f,gid_10c6db95,2026-09-10,1,2,1,2026-08-18T10:00:00+05:30
gav_2f81c212,gid_10c6db95,2026-09-11,1,2,1,2026-08-18T10:00:00+05:30
gav_17014883,gid_10c6db95,2026-09-12,1,1,1.35,2026-08-18T10:00:00+05:30
gav_16a7a65e,gid_10c6db95,2026-09-13,1,1,1.25,2026-08-18T10:00:00+05:30
gav_f4215e47,gid_10c6db95,2026-09-14,0,0,1.1,2026-08-18T10:00:00+05:30
gav_8bee81b8,gid_10c6db95,2026-09-15,1,2,1,2026-08-18T10:00:00+05:30
gav_793194f3,gid_10c6db95,2026-09-16,1,2,1.1,2026-08-18T10:00:00+05:30
gav_ecf9dfab,gid_10c6db95,2026-09-17,0,0,1,2026-08-18T10:00:00+05:30
gav_94a7382b,gid_10c6db95,2026-09-18,0,0,1.1,2026-08-18T10:00:00+05:30
gav_9b54e6f5,gid_10c6db95,2026-09-19,1,1,1.25,2026-08-18T10:00:00+05:30
gav_b97eccd2,gid_10c6db95,2026-09-20,0,0,1.25,2026-08-18T10:00:00+05:30
gav_1eebff3b,gid_10c6db95,2026-09-21,1,1,1,2026-08-18T10:00:00+05:30
gav_b1586a91,gid_10c6db95,2026-09-22,1,1,1,2026-08-18T10:00:00+05:30
gav_7eb5bad8,gid_10c6db95,2026-09-23,1,1,1,2026-08-18T10:00:00+05:30
gav_c6b45423,gid_10c6db95,2026-09-24,0,0,1,2026-08-18T10:00:00+05:30
gav_72afd3b4,gid_10c6db95,2026-09-25,1,2,1,2026-08-18T10:00:00+05:30
gav_52185943,gid_10c6db95,2026-09-26,1,1,1.25,2026-08-18T10:00:00+05:30
gav_dba22f6a,gid_10c6db95,2026-09-27,0,0,1.35,2026-08-18T10:00:00+05:30
gav_911dbb84,gid_10c6db95,2026-09-28,0,0,1.1,2026-08-18T10:00:00+05:30
gav_d9c0a819,gid_10c6db95,2026-09-29,0,0,1,2026-08-18T10:00:00+05:30
gav_c7015836,gid_10c6db95,2026-09-30,1,2,1,2026-08-18T10:00:00+05:30
gav_758f68aa,gid_68fad42d,2026-09-01,1,2,1,2026-08-18T10:00:00+05:30
gav_d73ed798,gid_68fad42d,2026-09-02,0,0,1.1,2026-08-18T10:00:00+05:30
gav_a74fe1b1,gid_68fad42d,2026-09-03,1,1,1,2026-08-18T10:00:00+05:30
gav_8bc1f082,gid_68fad42d,2026-09-04,1,1,1,2026-08-18T10:00:00+05:30
gav_5f84b4bf,gid_68fad42d,2026-09-05,0,0,1.25,2026-08-18T10:00:00+05:30
gav_fb1af4a8,gid_68fad42d,2026-09-06,1,1,1.25,2026-08-18T10:00:00+05:30
gav_f93c667c,gid_68fad42d,2026-09-07,0,0,1.1,2026-08-18T10:00:00+05:30
gav_1f7db7c2,gid_68fad42d,2026-09-08,1,2,1,2026-08-18T10:00:00+05:30
gav_139dc44d,gid_68fad42d,2026-09-09,1,1,1.1,2026-08-18T10:00:00+05:30
gav_24515c8d,gid_68fad42d,2026-09-10,1,1,1,2026-08-18T10:00:00+05:30
gav_85e85986,gid_68fad42d,2026-09-11,1,1,1,2026-08-18T10:00:00+05:30
gav_5614f05f,gid_68fad42d,2026-09-12,1,2,1.25,2026-08-18T10:00:00+05:30
gav_c670249c,gid_68fad42d,2026-09-13,0,0,1.25,2026-08-18T10:00:00+05:30
gav_e283a7c6,gid_68fad42d,2026-09-14,1,2,1,2026-08-18T10:00:00+05:30
gav_7ce26495,gid_68fad42d,2026-09-15,1,2,1,2026-08-18T10:00:00+05:30
gav_de4958a3,gid_68fad42d,2026-09-16,0,0,1,2026-08-18T10:00:00+05:30
gav_e03df02c,gid_68fad42d,2026-09-17,0,0,1,2026-08-18T10:00:00+05:30
gav_7d271306,gid_68fad42d,2026-09-18,1,1,1,2026-08-18T10:00:00+05:30
gav_383cbfbc,gid_68fad42d,2026-09-19,1,1,1.25,2026-08-18T10:00:00+05:30
gav_867a04ee,gid_68fad42d,2026-09-20,1,1,1.35,2026-08-18T10:00:00+05:30
gav_ef172885,gid_68fad42d,2026-09-21,1,2,1,2026-08-18T10:00:00+05:30
gav_69e16a23,gid_68fad42d,2026-09-22,1,2,1,2026-08-18T10:00:00+05:30
gav_d402db9d,gid_68fad42d,2026-09-23,1,2,1.1,2026-08-18T10:00:00+05:30
gav_c6efe62b,gid_68fad42d,2026-09-24,1,2,1,2026-08-18T10:00:00+05:30
gav_4992846c,gid_68fad42d,2026-09-25,1,1,1,2026-08-18T10:00:00+05:30
gav_8c0e0111,gid_68fad42d,2026-09-26,0,0,1.25,2026-08-18T10:00:00+05:30
gav_83ac1f85,gid_68fad42d,2026-09-27,0,0,1.25,2026-08-18T10:00:00+05:30
gav_24b78f01,gid_68fad42d,2026-09-28,1,1,1,2026-08-18T10:00:00+05:30
gav_989d770e,gid_68fad42d,2026-09-29,1,2,1,2026-08-18T10:00:00+05:30
gav_c222d9e0,gid_68fad42d,2026-09-30,1,1,1,2026-08-18T10:00:00+05:30
gav_718b123b,gid_eed49295,2026-09-01,1,1,1,2026-08-18T10:00:00+05:30
gav_a59f3aa7,gid_eed49295,2026-09-02,1,2,1,2026-08-18T10:00:00+05:30
gav_d2261f02,gid_eed49295,2026-09-03,1,1,1,2026-08-18T10:00:00+05:30
gav_f5447b90,gid_eed49295,2026-09-04,1,2,1.1,2026-08-18T10:00:00+05:30
gav_ade15ae3,gid_eed49295,2026-09-05,0,0,1.35,2026-08-18T10:00:00+05:30
gav_98789c9a,gid_eed49295,2026-09-06,1,2,1.25,2026-08-18T10:00:00+05:30
gav_93a2e776,gid_eed49295,2026-09-07,1,1,1,2026-08-18T10:00:00+05:30
gav_1a850667,gid_eed49295,2026-09-08,1,2,1,2026-08-18T10:00:00+05:30
gav_54ef30ed,gid_eed49295,2026-09-09,1,2,1,2026-08-18T10:00:00+05:30
gav_e64f36da,gid_eed49295,2026-09-10,1,2,1,2026-08-18T10:00:00+05:30
gav_21905581,gid_eed49295,2026-09-11,1,1,1,2026-08-18T10:00:00+05:30
