itinerary_id,trip_id,name,version,is_active,generated_by,total_cost,currency,total_duration_minutes,total_carbon_kg,optimizer_weights,status,created_at,updated_at
itn_dbf66278,trp_33c5a895,Manali plan v1,1,1,ai_planner,21500.00,INR,735,10.1,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-08-04T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_0b218827,trp_94e301b8,Guwahati plan v1,1,1,optimizer,6400.00,INR,1020,12,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-13T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_b02a0f22,trp_e900e96a,Pokhara plan v1,1,1,optimizer,16560.00,INR,1245,12.5,,active,2026-06-11T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_cbfab114,trp_377a871a,Kathmandu plan v1,1,1,ai_planner,30800.00,INR,945,11.3,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-04-23T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_c9621e26,trp_5ad6c4c8,Abu Dhabi plan v1,1,1,ai_planner,5072.77,INR,885,6.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-08-12T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_45e505e0,trp_2d23dd64,Ahmedabad plan v1,1,1,user,19900.00,INR,1140,11.3,,active,2026-05-12T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_8404374f,trp_31015abc,Bhuj plan v1,1,1,optimizer,26650.00,INR,1095,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-22T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_952aaaed,trp_9818ae06,Pune plan v1,1,0,optimizer,13700.00,INR,1290,11.3,,active,2026-05-12T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_6ebc1e21,trp_9818ae06,Pune plan v2,2,0,agent,13700.00,INR,1095,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_446deb9d,trp_9818ae06,Pune plan v3,3,1,ai_planner,2900.00,INR,1365,12,,active,2026-07-19T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_6e78eda6,trp_9a841c7e,Kolkata plan v1,1,1,agent,9851.25,SGD,840,12.5,,active,2026-05-18T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_59fcc8e6,trp_8c188c27,Mysuru plan v1,1,0,optimizer,9600.00,INR,855,10.1,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-11T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_c7d4c059,trp_8c188c27,Mysuru plan v2,2,0,optimizer,10000.00,INR,750,10.1,,active,2026-05-08T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_4296014e,trp_8c188c27,Mysuru plan v3,3,1,ai_planner,9400.00,INR,915,8.9,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-04-23T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_8eb016e5,trp_baeb9644,Alleppey plan v1,1,1,ai_planner,6950.00,INR,285,4.1,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-23T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_5045021f,trp_96b44a87,Bengaluru plan v1,1,1,ai_planner,23650.00,INR,1455,10.1,,active,2026-07-16T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_caf11eb9,trp_0e733795,Darjeeling plan v1,1,1,ai_planner,17400.00,INR,1500,12.5,,active,2026-05-23T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_20a0bf45,trp_63451510,Mysuru plan v1,1,1,optimizer,5100.00,INR,675,10.8,,active,2026-04-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_fd0b885c,trp_ed7e580e,Shillong plan v1,1,1,agent,20300.00,INR,900,8.9,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-08-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_ce496677,trp_5b79ffd1,Munnar plan v1,1,0,ai_planner,12450.00,INR,975,10.1,,active,2026-05-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_a88afdee,trp_5b79ffd1,Munnar plan v2,2,1,ai_planner,12000.00,INR,870,10.1,,active,2026-05-17T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_0b4afd9d,trp_574e5595,Abu Dhabi plan v1,1,1,ai_planner,7654.37,INR,1095,8.9,,active,2026-05-30T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_0f5ab070,trp_2035c85a,Kuala Lumpur plan v1,1,1,agent,17752.40,INR,945,11.3,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_fb74b021,trp_f7736bd6,Kandy plan v1,1,1,ai_planner,4970.00,INR,525,9.6,,active,2026-06-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_a0693837,trp_f6031e74,Gokarna plan v1,1,1,user,7761.50,AED,1350,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-08-11T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_2ad4e400,trp_8b48ae6e,Bhubaneswar plan v1,1,1,user,11400.00,INR,660,6.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-30T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_3eeb4734,trp_cf3db507,Guwahati plan v1,1,1,user,16950.00,INR,915,10.1,,active,2026-05-12T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_7ebf6e90,trp_25e25e9c,Doha plan v1,1,1,ai_planner,7687.92,INR,990,8.9,,active,2026-08-09T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_a4db47e9,trp_ecb44c64,Thiruvananthapuram plan v1,1,0,optimizer,21850.00,INR,1920,13.7,,active,2026-07-29T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_c7c5d79b,trp_ecb44c64,Thiruvananthapuram plan v2,2,0,ai_planner,21500.00,INR,1590,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-24T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_702ab41a,trp_ecb44c64,Thiruvananthapuram plan v3,3,1,ai_planner,21350.00,INR,1380,13.7,,active,2026-04-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_2825e8e9,trp_2c538bd5,Doha plan v1,1,1,user,1462821.21,IDR,825,10.1,,active,2026-06-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_a64055dc,trp_9eb0f5fe,Bangkok plan v1,1,1,agent,23494.30,INR,1080,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_6b7ac4a3,trp_4c04b27d,Bangkok plan v1,1,1,agent,8552.50,INR,660,7.7,,active,2026-06-03T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_6dcf0f97,trp_32a84989,Jaipur plan v1,1,1,optimizer,2050.00,INR,435,6,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-22T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_3830295d,trp_76677b52,Ahmedabad plan v1,1,1,user,15800.00,INR,1110,13.7,,active,2026-06-28T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_896d88e7,trp_c9e5981e,Shimla plan v1,1,1,optimizer,15550.00,INR,1170,11.3,,active,2026-07-18T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_427ee9e7,trp_835b8b9f,Shimla plan v1,1,1,agent,11450.00,INR,1140,12.5,,active,2026-08-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_1fa168ae,trp_cf3635ee,Mysuru plan v1,1,1,ai_planner,14700.00,INR,1425,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-04-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_1aa579f2,trp_7507ac91,Gangtok plan v1,1,1,user,22550.00,INR,1755,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_8233840f,trp_1af71903,Tirupati plan v1,1,1,optimizer,8550.00,NPR,930,9.6,,active,2026-05-03T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_1c9d3114,trp_7a17c8a1,Jaipur plan v1,1,1,user,8500.00,INR,480,6.5,,active,2026-06-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_9a0b6f00,trp_73adc9df,Bali plan v1,1,1,optimizer,1789500.00,INR,1125,11.3,,active,2026-05-03T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_49fc7196,trp_c3b40723,Varanasi plan v1,1,0,agent,8950.00,INR,840,8.9,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_75626a4f,trp_c3b40723,Varanasi plan v2,2,0,optimizer,10500.00,INR,630,7.7,,active,2026-05-07T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_ec76756e,trp_c3b40723,Varanasi plan v3,3,1,agent,16700.00,INR,690,10.1,,active,2026-07-31T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_58a33ec7,trp_96471330,Zurich plan v1,1,1,optimizer,12532.56,INR,1275,13.7,,active,2026-07-29T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_ee1269a2,trp_56eeb108,Kathmandu plan v1,1,0,ai_planner,3370.75,AED,720,6.5,,active,2026-06-15T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_a9773409,trp_56eeb108,Kathmandu plan v2,2,1,optimizer,6170.75,AED,810,10.1,,active,2026-05-04T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_094309ee,trp_9bebde0c,Udaipur plan v1,1,1,agent,20450.00,INR,690,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-02T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_4fa0c628,trp_adec5721,Puri plan v1,1,0,ai_planner,9651.25,SGD,1395,11.3,,active,2026-04-28T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_399908ae,trp_adec5721,Puri plan v2,2,1,ai_planner,8051.25,SGD,1515,13.7,,active,2026-06-23T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_06034281,trp_d4204375,Bhubaneswar plan v1,1,0,ai_planner,19950.00,INR,1245,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-20T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_76582a4b,trp_d4204375,Bhubaneswar plan v2,2,1,ai_planner,25550.00,INR,975,12.5,,active,2026-05-03T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_ca496f4a,trp_0629deb2,Udaipur plan v1,1,1,user,28500.00,INR,1485,13.7,,active,2026-07-28T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_24487d0c,trp_cdb13358,Visakhapatnam plan v1,1,1,agent,11160.00,THB,1125,12.5,,active,2026-07-07T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_3557cc31,trp_c81c4b8e,Kolkata plan v1,1,0,agent,10750.00,INR,1005,8.9,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-04-22T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_2aca5907,trp_c81c4b8e,Kolkata plan v2,2,0,optimizer,1700.00,INR,585,6,,active,2026-07-29T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_22fbf7b9,trp_c81c4b8e,Kolkata plan v3,3,1,user,13900.00,INR,1140,10.1,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-16T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_ea5632e6,trp_d22f372f,Manali plan v1,1,1,ai_planner,13000.00,INR,1515,13.7,,active,2026-05-03T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_5942b88e,trp_ac2f90d3,Male plan v1,1,0,user,16248.75,INR,1455,13.7,,active,2026-06-04T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_906a171c,trp_ac2f90d3,Male plan v2,2,1,user,16535.50,INR,1050,10.1,,active,2026-05-17T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_c554ffea,trp_7d8e2e3c,Bengaluru plan v1,1,1,optimizer,9050.00,INR,420,5.3,,active,2026-07-18T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_45da5934,trp_9158f558,Puri plan v1,1,1,optimizer,16100.00,INR,1605,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-10T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_b4329580,trp_740a0028,Aurangabad plan v1,1,1,ai_planner,11050.00,INR,855,6.5,,active,2026-04-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_be1863ff,trp_dbfef2b5,Chennai plan v1,1,1,ai_planner,14100.00,INR,1560,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-19T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_50b5fe65,trp_b18bf78b,Singapore plan v1,1,1,optimizer,7509.65,INR,405,6.5,,active,2026-07-16T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_40758440,trp_566e3eb3,Bangkok plan v1,1,1,user,11368.25,INR,960,11.3,,active,2026-07-04T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_a2df6f55,trp_a0b8b8af,Kandy plan v1,1,1,ai_planner,6242.50,INR,285,5.3,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_87231da5,trp_ed2f3b97,Gangtok plan v1,1,1,ai_planner,1955200.00,IDR,1425,12.5,,active,2026-05-20T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_85fc416e,trp_2578a1a2,Gangtok plan v1,1,0,optimizer,3771.75,AED,1020,11.3,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-29T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_98cb73b5,trp_2578a1a2,Gangtok plan v2,2,0,optimizer,8121.75,AED,1500,12.5,,active,2026-07-19T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_1f2fe71c,trp_2578a1a2,Gangtok plan v3,3,1,ai_planner,7000.00,AED,1590,13.2,,active,2026-06-22T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_08a6037f,trp_f2b92037,Gokarna plan v1,1,1,ai_planner,6100.00,INR,240,2.9,,active,2026-07-17T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_981276ea,trp_f4115fa9,Zurich plan v1,1,1,agent,7504.73,INR,465,7.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-19T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_1e37e476,trp_5ad4267c,Munnar plan v1,1,1,ai_planner,2000.00,INR,540,6,,active,2026-04-27T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_27daec36,trp_854e1930,Guwahati plan v1,1,1,optimizer,15300.00,INR,1215,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-10T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_16049351,trp_e617ca9d,Tirupati plan v1,1,1,user,6500.00,INR,555,6.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-28T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_579e36a3,trp_7543950b,Kolkata plan v1,1,1,ai_planner,62500.00,LKR,1350,13.7,,active,2026-07-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_c1e6e101,trp_3ebf9280,Jaipur plan v1,1,1,ai_planner,5650.00,CHF,765,9.6,,active,2026-08-09T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_269cb5c8,trp_2342ddcb,Kathmandu plan v1,1,1,ai_planner,17600.00,INR,1020,13.7,,active,2026-07-26T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_273cf101,trp_5bb207b2,Tirupati plan v1,1,1,ai_planner,27450.00,INR,1440,13.7,,active,2026-06-30T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_685c81a5,trp_940ac1af,Mysuru plan v1,1,1,user,11300.00,INR,735,10.1,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_2773381b,trp_d923c276,Doha plan v1,1,1,ai_planner,15303.73,INR,1455,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-08-03T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_267f3a24,trp_0e658b9d,Visakhapatnam plan v1,1,1,ai_planner,26350.00,INR,720,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-04-27T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_a0cf56b2,trp_876b6bd2,Aurangabad plan v1,1,1,ai_planner,1818.50,QAR,810,6.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_4eec699c,trp_b14214a6,Mumbai plan v1,1,1,agent,11700.00,INR,990,7.7,,active,2026-07-24T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_f802f024,trp_7fe2e631,Abu Dhabi plan v1,1,1,agent,20304.32,INR,870,11.3,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-29T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_4d543fab,trp_3dee7b31,Male plan v1,1,0,user,16054.50,INR,1320,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_f6f612bb,trp_3dee7b31,Male plan v2,2,0,user,15240.50,INR,1410,12.5,,active,2026-04-30T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_e4494f25,trp_3dee7b31,Male plan v3,3,1,agent,1711.25,INR,1605,13.2,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_1fba5e90,trp_a41af335,Hyderabad plan v1,1,1,ai_planner,2200.00,INR,1005,12,,active,2026-07-07T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_1b43d3c7,trp_e97f3f1c,Udaipur plan v1,1,0,ai_planner,20500.00,INR,825,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-18T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_75faf956,trp_e97f3f1c,Udaipur plan v2,2,0,optimizer,15050.00,INR,1305,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-14T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_21ea61d5,trp_e97f3f1c,Udaipur plan v3,3,1,ai_planner,21700.00,INR,1365,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_48aa3ea6,trp_bf65331c,Kuala Lumpur plan v1,1,1,user,5067.13,INR,555,5.3,,active,2026-05-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_e9e9bac2,trp_4c256d1e,Amritsar plan v1,1,1,ai_planner,8507.50,THB,930,8.9,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-10T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_720b282c,trp_2e23ea17,Manali plan v1,1,1,optimizer,29025.00,LKR,1095,10.1,,active,2026-07-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_afbe2406,trp_cfff63af,Thimphu plan v1,1,0,user,19750.00,INR,720,11.3,,active,2026-06-16T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_5a11f95a,trp_cfff63af,Thimphu plan v2,2,1,ai_planner,20250.00,INR,1155,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-15T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_aaaeabcd,trp_aa024588,Bhuj plan v1,1,1,ai_planner,6205.00,THB,495,6.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-23T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_9c5f4a20,trp_32db6373,Chennai plan v1,1,1,ai_planner,19150.00,INR,1665,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-19T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_dce83cbb,trp_c0c1da94,Mumbai plan v1,1,1,agent,19050.00,INR,1680,12.5,,active,2026-05-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_6da287fd,trp_1c6b709c,Pokhara plan v1,1,1,agent,11701.50,AED,1305,13.7,,active,2026-07-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_86756c0a,trp_d8d828d7,Doha plan v1,1,1,optimizer,251.46,CHF,1245,11.3,,active,2026-08-10T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_607d8bd2,trp_2974df6f,Kyoto plan v1,1,1,ai_planner,44020.00,NPR,930,11.3,,active,2026-06-08T10:00:00+05:30,2026-08-18T10:00:00+05:30
