history_id,entity_type,entity_id,effective_date,price,currency,baseline_price,demand_index,occupancy_pct,lead_time_factor,seasonality_factor,event_factor,competitor_factor,bound_clamped,explanation,computed_at
phs_a0413bd9,room_type,rmt_ca1974aa,2026-08-03,2250.37,INR,3000.49,0.716,35.57,1.03,0.83,1,1.011,1,demand 0.72 x lead 1.03 x season 0.83 x event 1.00 x competitor 1.01 (clamped to bound),2026-08-03T03:00:00+05:30
phs_56c08fe9,room_type,rmt_ca1974aa,2026-08-04,3850.83,INR,3000.49,1.196,74.21,1.021,0.834,1,1.051,0,demand 1.20 x lead 1.02 x season 0.83 x event 1.00 x competitor 1.05,2026-08-04T03:00:00+05:30
phs_dd8377e7,room_type,rmt_ca1974aa,2026-08-05,3558.88,INR,3000.49,0.986,65.08,1.141,0.838,1,1.054,0,demand 0.99 x lead 1.14 x season 0.84 x event 1.00 x competitor 1.05,2026-08-05T03:00:00+05:30
phs_5d1e2442,room_type,rmt_ca1974aa,2026-08-06,2250.37,INR,3000.49,0.602,47.22,0.972,0.843,1,1,1,demand 0.60 x lead 0.97 x season 0.84 x event 1.00 x competitor 1.00 (clamped to bound),2026-08-06T03:00:00+05:30
phs_74f5f995,room_type,rmt_ca1974aa,2026-08-07,2566.62,INR,3000.49,0.826,40.53,1.034,0.847,1,1.002,0,demand 0.83 x lead 1.03 x season 0.85 x event 1.00 x competitor 1.00,2026-08-07T03:00:00+05:30
phs_b3465de4,room_type,rmt_ca1974aa,2026-08-08,2250.37,INR,3000.49,0.6,43.89,1.01,0.852,1,1.049,1,demand 0.60 x lead 1.01 x season 0.85 x event 1.00 x competitor 1.05 (clamped to bound),2026-08-08T03:00:00+05:30
phs_9ed452f2,room_type,rmt_ca1974aa,2026-08-09,2311.58,INR,3000.49,0.681,36.54,1.174,0.856,1,0.964,0,demand 0.68 x lead 1.17 x season 0.86 x event 1.00 x competitor 0.96,2026-08-09T03:00:00+05:30
phs_8591d1fa,room_type,rmt_ca1974aa,2026-08-10,5550.91,INR,3000.49,1.406,92.26,1.105,0.861,1.22,1.076,1,demand 1.41 x lead 1.10 x season 0.86 x event 1.22 x competitor 1.08 (clamped to bound),2026-08-10T03:00:00+05:30
phs_fa81bdf7,room_type,rmt_ca1974aa,2026-08-11,2737.95,INR,3000.49,0.823,44.74,1.08,0.865,1,1.027,0,demand 0.82 x lead 1.08 x season 0.87 x event 1.00 x competitor 1.03,2026-08-11T03:00:00+05:30
phs_58320fd5,room_type,rmt_ca1974aa,2026-08-12,2950.08,INR,3000.49,1.039,71.3,0.97,0.87,1,0.976,0,demand 1.04 x lead 0.97 x season 0.87 x event 1.00 x competitor 0.98,2026-08-12T03:00:00+05:30
phs_07aa22b0,room_type,rmt_ca1974aa,2026-08-13,3896.14,INR,3000.49,1.14,78.4,1.095,0.875,1,1.04,0,demand 1.14 x lead 1.09 x season 0.87 x event 1.00 x competitor 1.04,2026-08-13T03:00:00+05:30
phs_89985f63,room_type,rmt_ca1974aa,2026-08-14,3507.87,INR,3000.49,1.217,75.89,0.976,0.879,1,0.984,0,demand 1.22 x lead 0.98 x season 0.88 x event 1.00 x competitor 0.98,2026-08-14T03:00:00+05:30
phs_f27ebbc1,room_type,rmt_ca1974aa,2026-08-15,2250.37,INR,3000.49,0.603,40.68,0.986,0.884,1,0.998,1,demand 0.60 x lead 0.99 x season 0.88 x event 1.00 x competitor 1.00 (clamped to bound),2026-08-15T03:00:00+05:30
phs_a51de3d7,room_type,rmt_ca1974aa,2026-08-16,2635.93,INR,3000.49,0.894,54.9,0.987,0.889,1,0.996,0,demand 0.89 x lead 0.99 x season 0.89 x event 1.00 x competitor 1.00,2026-08-16T03:00:00+05:30
phs_c4fecbae,room_type,rmt_ca1974aa,2026-08-17,3597.29,INR,3000.49,1.007,71.73,1.179,0.894,1,1.01,0,demand 1.01 x lead 1.18 x season 0.89 x event 1.00 x competitor 1.01,2026-08-17T03:00:00+05:30
phs_3a5dff2b,flight_fare,far_f8a96443,2026-07-14,492.50,SGD,413.76,0.983,70.04,1.14,0.756,1,1.062,0,demand 0.98 x lead 1.14 x season 0.76 x event 1.00 x competitor 1.06,2026-07-14T03:00:00+05:30
phs_45fa65c9,flight_fare,far_f8a96443,2026-07-15,346.44,SGD,413.76,0.752,34.72,1.088,0.759,1,1.024,0,demand 0.75 x lead 1.09 x season 0.76 x event 1.00 x competitor 1.02,2026-07-15T03:00:00+05:30
phs_abca836d,flight_fare,far_f8a96443,2026-07-16,528.74,SGD,413.76,0.927,59.74,1.048,0.762,1.22,1.078,0,demand 0.93 x lead 1.05 x season 0.76 x event 1.22 x competitor 1.08,2026-07-16T03:00:00+05:30
phs_c3a7a26a,flight_fare,far_f8a96443,2026-07-17,375.61,SGD,413.76,0.832,47.36,1.16,0.766,1,0.941,0,demand 0.83 x lead 1.16 x season 0.77 x event 1.00 x competitor 0.94,2026-07-17T03:00:00+05:30
phs_0e43bcfe,flight_fare,far_f8a96443,2026-07-18,310.32,SGD,413.76,0.508,28.57,0.991,0.769,1,0.967,1,demand 0.51 x lead 0.99 x season 0.77 x event 1.00 x competitor 0.97 (clamped to bound),2026-07-18T03:00:00+05:30
phs_72cc65bc,flight_fare,far_f8a96443,2026-07-19,342.47,SGD,413.76,0.721,43.77,0.954,0.772,1.22,0.986,0,demand 0.72 x lead 0.95 x season 0.77 x event 1.22 x competitor 0.99,2026-07-19T03:00:00+05:30
phs_a9cc5164,flight_fare,far_f8a96443,2026-07-20,317.60,SGD,413.76,0.638,41.97,1.123,0.776,1,1.072,0,demand 0.64 x lead 1.12 x season 0.78 x event 1.00 x competitor 1.07,2026-07-20T03:00:00+05:30
phs_f4a7bef0,flight_fare,far_f8a96443,2026-07-21,387.61,SGD,413.76,0.838,55.98,1.095,0.779,1,1.021,0,demand 0.84 x lead 1.09 x season 0.78 x event 1.00 x competitor 1.02,2026-07-21T03:00:00+05:30
phs_565554b0,flight_fare,far_f8a96443,2026-07-22,431.43,SGD,413.76,1,50.61,1.078,0.783,1,0.967,0,demand 1.00 x lead 1.08 x season 0.78 x event 1.00 x competitor 0.97,2026-07-22T03:00:00+05:30
phs_57cbdccb,flight_fare,far_f8a96443,2026-07-23,519.35,SGD,413.76,1.015,51.35,1.151,0.786,1,1.074,0,demand 1.02 x lead 1.15 x season 0.79 x event 1.00 x competitor 1.07,2026-07-23T03:00:00+05:30
phs_e0529ce5,flight_fare,far_f8a96443,2026-07-24,310.32,SGD,413.76,0.695,44.1,0.962,0.79,1,0.995,1,demand 0.69 x lead 0.96 x season 0.79 x event 1.00 x competitor 0.99 (clamped to bound),2026-07-24T03:00:00+05:30
phs_bcf90c72,flight_fare,far_f8a96443,2026-07-25,310.32,SGD,413.76,0.585,38.27,1.124,0.794,1,0.979,1,demand 0.59 x lead 1.12 x season 0.79 x event 1.00 x competitor 0.98 (clamped to bound),2026-07-25T03:00:00+05:30
phs_973afee4,flight_fare,far_f8a96443,2026-07-26,310.32,SGD,413.76,0.47,33.37,1.158,0.797,1.22,0.95,1,demand 0.47 x lead 1.16 x season 0.80 x event 1.22 x competitor 0.95 (clamped to bound),2026-07-26T03:00:00+05:30
phs_1f9d12ec,flight_fare,far_f8a96443,2026-07-27,310.32,SGD,413.76,0.533,43.72,1.149,0.801,1,1.055,1,demand 0.53 x lead 1.15 x season 0.80 x event 1.00 x competitor 1.05 (clamped to bound),2026-07-27T03:00:00+05:30
phs_7237382e,flight_fare,far_f8a96443,2026-07-28,441.40,SGD,413.76,0.958,65.34,1.159,0.805,1,0.961,0,demand 0.96 x lead 1.16 x season 0.81 x event 1.00 x competitor 0.96,2026-07-28T03:00:00+05:30
phs_8487f356,flight_fare,far_f8a96443,2026-07-29,397.13,SGD,413.76,0.931,58.58,1.001,0.809,1,1.03,0,demand 0.93 x lead 1.00 x season 0.81 x event 1.00 x competitor 1.03,2026-07-29T03:00:00+05:30
phs_887effa5,flight_fare,far_f8a96443,2026-07-30,500.03,SGD,413.76,1.12,69.87,1.08,0.813,1,0.999,0,demand 1.12 x lead 1.08 x season 0.81 x event 1.00 x competitor 1.00,2026-07-30T03:00:00+05:30
phs_f3c4d522,flight_fare,far_f8a96443,2026-07-31,579.64,SGD,413.76,1.371,92.93,0.961,0.817,1,1.063,0,demand 1.37 x lead 0.96 x season 0.82 x event 1.00 x competitor 1.06,2026-07-31T03:00:00+05:30
phs_ec9811f9,flight_fare,far_f8a96443,2026-08-01,500.77,SGD,413.76,1.066,61.81,1.168,0.821,1,0.972,0,demand 1.07 x lead 1.17 x season 0.82 x event 1.00 x competitor 0.97,2026-08-01T03:00:00+05:30
phs_371258af,flight_fare,far_f8a96443,2026-08-02,433.87,SGD,413.76,1.07,65.6,0.988,0.826,1,0.992,0,demand 1.07 x lead 0.99 x season 0.83 x event 1.00 x competitor 0.99,2026-08-02T03:00:00+05:30
phs_917c3824,flight_fare,far_f8a96443,2026-08-03,541.45,SGD,413.76,1.209,86.1,1.122,0.83,1,0.965,0,demand 1.21 x lead 1.12 x season 0.83 x event 1.00 x competitor 0.96,2026-08-03T03:00:00+05:30
phs_5675b9ce,flight_fare,far_f8a96443,2026-08-04,378.26,SGD,413.76,0.904,45.3,0.97,0.834,1,1.042,0,demand 0.90 x lead 0.97 x season 0.83 x event 1.00 x competitor 1.04,2026-08-04T03:00:00+05:30
phs_21bdfbdf,flight_fare,far_f8a96443,2026-08-05,443.22,SGD,413.76,1.03,62.24,0.993,0.838,1,1.047,0,demand 1.03 x lead 0.99 x season 0.84 x event 1.00 x competitor 1.05,2026-08-05T03:00:00+05:30
phs_f346108d,flight_fare,far_f8a96443,2026-08-06,524.65,SGD,413.76,1.138,77.7,1.177,0.843,1,0.947,0,demand 1.14 x lead 1.18 x season 0.84 x event 1.00 x competitor 0.95,2026-08-06T03:00:00+05:30
phs_10f1ada1,flight_fare,far_f8a96443,2026-08-07,366.18,SGD,413.76,0.825,56.28,1,0.847,1,1.073,0,demand 0.82 x lead 1.00 x season 0.85 x event 1.00 x competitor 1.07,2026-08-07T03:00:00+05:30
phs_f357e774,flight_fare,far_f8a96443,2026-08-08,310.32,SGD,413.76,0.699,53.86,1.009,0.852,1,1.042,1,demand 0.70 x lead 1.01 x season 0.85 x event 1.00 x competitor 1.04 (clamped to bound),2026-08-08T03:00:00+05:30
phs_eb069575,flight_fare,far_f8a96443,2026-08-09,310.32,SGD,413.76,0.54,27.11,1.144,0.856,1,1.03,1,demand 0.54 x lead 1.14 x season 0.86 x event 1.00 x competitor 1.03 (clamped to bound),2026-08-09T03:00:00+05:30
phs_76591150,flight_fare,far_f8a96443,2026-08-10,452.16,SGD,413.76,0.993,49.96,1.031,0.861,1,1.067,0,demand 0.99 x lead 1.03 x season 0.86 x event 1.00 x competitor 1.07,2026-08-10T03:00:00+05:30
phs_7bed1608,flight_fare,far_f8a96443,2026-08-11,310.32,SGD,413.76,0.726,51.87,0.982,0.865,1,1.031,1,demand 0.73 x lead 0.98 x season 0.87 x event 1.00 x competitor 1.03 (clamped to bound),2026-08-11T03:00:00+05:30
phs_555e55ec,flight_fare,far_f8a96443,2026-08-12,432.59,SGD,413.76,0.963,62.52,1.118,0.87,1,0.971,0,demand 0.96 x lead 1.12 x season 0.87 x event 1.00 x competitor 0.97,2026-08-12T03:00:00+05:30
phs_62dc2339,flight_fare,far_f8a96443,2026-08-13,350.50,SGD,413.76,0.73,37.14,1.175,0.875,1,0.987,0,demand 0.73 x lead 1.18 x season 0.87 x event 1.00 x competitor 0.99,2026-08-13T03:00:00+05:30
phs_c4b3bc01,flight_fare,far_f8a96443,2026-08-14,388.69,SGD,413.76,0.994,70.28,0.996,0.879,1,0.949,0,demand 0.99 x lead 1.00 x season 0.88 x event 1.00 x competitor 0.95,2026-08-14T03:00:00+05:30
phs_5e00a232,flight_fare,far_f8a96443,2026-08-15,379.34,SGD,413.76,0.783,58.32,1.084,0.884,1,1.08,0,demand 0.78 x lead 1.08 x season 0.88 x event 1.00 x competitor 1.08,2026-08-15T03:00:00+05:30
phs_8a63ec2b,flight_fare,far_f8a96443,2026-08-16,518.65,SGD,413.76,1.066,76.47,1.122,0.889,1,1.048,0,demand 1.07 x lead 1.12 x season 0.89 x event 1.00 x competitor 1.05,2026-08-16T03:00:00+05:30
phs_92b1399b,flight_fare,far_f8a96443,2026-08-17,505.04,SGD,413.76,1.088,75.1,1.119,0.894,1,1.003,0,demand 1.09 x lead 1.12 x season 0.89 x event 1.00 x competitor 1.00,2026-08-17T03:00:00+05:30
phs_d661df9f,flight_fare,far_1e7e4cad,2026-07-14,5725.31,INR,7633.75,0.696,34.12,0.954,0.756,1,1.014,1,demand 0.70 x lead 0.95 x season 0.76 x event 1.00 x competitor 1.01 (clamped to bound),2026-07-14T03:00:00+05:30
phs_f70a83e0,flight_fare,far_1e7e4cad,2026-07-15,7287.94,INR,7633.75,0.854,56.9,1.119,0.759,1,0.999,0,demand 0.85 x lead 1.12 x season 0.76 x event 1.00 x competitor 1.00,2026-07-15T03:00:00+05:30
phs_741f0aa2,flight_fare,far_1e7e4cad,2026-07-16,6581.06,INR,7633.75,0.767,51.24,1.168,0.762,1,0.962,0,demand 0.77 x lead 1.17 x season 0.76 x event 1.00 x competitor 0.96,2026-07-16T03:00:00+05:30
phs_5f9e549a,flight_fare,far_1e7e4cad,2026-07-17,6403.19,INR,7633.75,0.812,39.49,1.069,0.766,1,0.966,0,demand 0.81 x lead 1.07 x season 0.77 x event 1.00 x competitor 0.97,2026-07-17T03:00:00+05:30
phs_7b8c9abe,flight_fare,far_1e7e4cad,2026-07-18,5725.31,INR,7633.75,0.572,28.3,1.015,0.769,1,0.988,1,demand 0.57 x lead 1.01 x season 0.77 x event 1.00 x competitor 0.99 (clamped to bound),2026-07-18T03:00:00+05:30
phs_9ef4fdf0,flight_fare,far_1e7e4cad,2026-07-19,6380.29,INR,7633.75,0.821,53.3,0.984,0.772,1,1.034,0,demand 0.82 x lead 0.98 x season 0.77 x event 1.00 x competitor 1.03,2026-07-19T03:00:00+05:30
phs_8cfde586,flight_fare,far_1e7e4cad,2026-07-20,5725.31,INR,7633.75,0.672,50.39,0.991,0.776,1,0.959,1,demand 0.67 x lead 0.99 x season 0.78 x event 1.00 x competitor 0.96 (clamped to bound),2026-07-20T03:00:00+05:30
phs_dd9237dd,flight_fare,far_1e7e4cad,2026-07-21,6559.68,INR,7633.75,0.894,52.06,1.008,0.779,1,0.954,0,demand 0.89 x lead 1.01 x season 0.78 x event 1.00 x competitor 0.95,2026-07-21T03:00:00+05:30
phs_5997a40d,flight_fare,far_1e7e4cad,2026-07-22,6174.18,INR,7633.75,0.844,58.84,1.012,0.783,1,0.947,0,demand 0.84 x lead 1.01 x season 0.78 x event 1.00 x competitor 0.95,2026-07-22T03:00:00+05:30
phs_197efdb7,flight_fare,far_1e7e4cad,2026-07-23,5810.81,INR,7633.75,0.742,46.82,0.988,0.786,1,1.038,0,demand 0.74 x lead 0.99 x season 0.79 x event 1.00 x competitor 1.04,2026-07-23T03:00:00+05:30
phs_74c3a0a0,flight_fare,far_1e7e4cad,2026-07-24,8307.05,INR,7633.75,0.847,44.82,1.018,0.79,1.22,1.035,0,demand 0.85 x lead 1.02 x season 0.79 x event 1.22 x competitor 1.03,2026-07-24T03:00:00+05:30
phs_f1fd640a,flight_fare,far_1e7e4cad,2026-07-25,6920.76,INR,7633.75,0.982,56.78,0.966,0.794,1,0.956,0,demand 0.98 x lead 0.97 x season 0.79 x event 1.00 x competitor 0.96,2026-07-25T03:00:00+05:30
phs_9aad34aa,flight_fare,far_1e7e4cad,2026-07-26,7678.03,INR,7633.75,0.852,46.28,1.112,0.797,1,1.062,0,demand 0.85 x lead 1.11 x season 0.80 x event 1.00 x competitor 1.06,2026-07-26T03:00:00+05:30
phs_f26354d5,flight_fare,far_1e7e4cad,2026-07-27,6726.86,INR,7633.75,0.78,46.32,1.113,0.801,1,1.015,0,demand 0.78 x lead 1.11 x season 0.80 x event 1.00 x competitor 1.01,2026-07-27T03:00:00+05:30
phs_b581b12b,flight_fare,far_1e7e4cad,2026-07-28,7452.07,INR,7633.75,0.908,45.28,1.059,0.805,1,1.015,0,demand 0.91 x lead 1.06 x season 0.81 x event 1.00 x competitor 1.01,2026-07-28T03:00:00+05:30
phs_5bf40608,flight_fare,far_1e7e4cad,2026-07-29,5887.15,INR,7633.75,0.771,48.5,0.951,0.809,1,1.052,0,demand 0.77 x lead 0.95 x season 0.81 x event 1.00 x competitor 1.05,2026-07-29T03:00:00+05:30
phs_0bbfd0d1,flight_fare,far_1e7e4cad,2026-07-30,7226.11,INR,7633.75,0.657,48.26,1.161,0.813,1.22,1.017,0,demand 0.66 x lead 1.16 x season 0.81 x event 1.22 x competitor 1.02,2026-07-30T03:00:00+05:30
phs_e52a1052,flight_fare,far_1e7e4cad,2026-07-31,6798.62,INR,7633.75,0.85,63.63,1.097,0.817,1,0.955,0,demand 0.85 x lead 1.10 x season 0.82 x event 1.00 x competitor 0.95,2026-07-31T03:00:00+05:30
phs_ac7336f1,flight_fare,far_1e7e4cad,2026-08-01,5725.31,INR,7633.75,0.738,52.75,1.023,0.821,1,0.98,1,demand 0.74 x lead 1.02 x season 0.82 x event 1.00 x competitor 0.98 (clamped to bound),2026-08-01T03:00:00+05:30
phs_5e6f7c0b,flight_fare,far_1e7e4cad,2026-08-02,5725.31,INR,7633.75,0.706,55.21,1.001,0.826,1,0.955,1,demand 0.71 x lead 1.00 x season 0.83 x event 1.00 x competitor 0.95 (clamped to bound),2026-08-02T03:00:00+05:30
phs_41736e1e,flight_fare,far_1e7e4cad,2026-08-03,6032.19,INR,7633.75,0.803,52.56,1.014,0.83,1,0.97,0,demand 0.80 x lead 1.01 x season 0.83 x event 1.00 x competitor 0.97,2026-08-03T03:00:00+05:30
phs_9baa851c,flight_fare,far_1e7e4cad,2026-08-04,6861.98,INR,7633.75,0.767,56.73,1.137,0.834,1,1.031,0,demand 0.77 x lead 1.14 x season 0.83 x event 1.00 x competitor 1.03,2026-08-04T03:00:00+05:30
phs_7d37be8f,flight_fare,far_1e7e4cad,2026-08-05,10574.27,INR,7633.75,1.351,87.7,1.017,0.838,1,1.008,0,demand 1.35 x lead 1.02 x season 0.84 x event 1.00 x competitor 1.01,2026-08-05T03:00:00+05:30
phs_fd68cc59,flight_fare,far_1e7e4cad,2026-08-06,6281.81,INR,7633.75,0.899,44.48,0.974,0.843,1,0.94,0,demand 0.90 x lead 0.97 x season 0.84 x event 1.00 x competitor 0.94,2026-08-06T03:00:00+05:30
phs_300e2342,flight_fare,far_1e7e4cad,2026-08-07,8933.78,INR,7633.75,0.967,67.9,1.142,0.847,1,1.06,0,demand 0.97 x lead 1.14 x season 0.85 x event 1.00 x competitor 1.06,2026-08-07T03:00:00+05:30
phs_3a6baf02,flight_fare,far_1e7e4cad,2026-08-08,6336.78,INR,7633.75,0.852,46.51,0.952,0.852,1,1.023,0,demand 0.85 x lead 0.95 x season 0.85 x event 1.00 x competitor 1.02,2026-08-08T03:00:00+05:30
phs_654955ba,flight_fare,far_1e7e4cad,2026-08-09,5725.31,INR,7633.75,0.703,37.11,1.008,0.856,1,0.955,1,demand 0.70 x lead 1.01 x season 0.86 x event 1.00 x competitor 0.95 (clamped to bound),2026-08-09T03:00:00+05:30
phs_ae794746,flight_fare,far_1e7e4cad,2026-08-10,6260.44,INR,7633.75,0.78,38.74,0.975,0.861,1,1.079,0,demand 0.78 x lead 0.97 x season 0.86 x event 1.00 x competitor 1.08,2026-08-10T03:00:00+05:30
phs_96de8724,flight_fare,far_1e7e4cad,2026-08-11,5725.31,INR,7633.75,0.743,43.42,0.971,0.865,1,0.958,1,demand 0.74 x lead 0.97 x season 0.87 x event 1.00 x competitor 0.96 (clamped to bound),2026-08-11T03:00:00+05:30
phs_ffd9f74a,flight_fare,far_1e7e4cad,2026-08-12,9489.51,INR,7633.75,1.097,59.41,1.06,0.87,1,1.069,0,demand 1.10 x lead 1.06 x season 0.87 x event 1.00 x competitor 1.07,2026-08-12T03:00:00+05:30
phs_392a4d4e,flight_fare,far_1e7e4cad,2026-08-13,8452.09,INR,7633.75,1.156,64.03,0.973,0.875,1,0.984,0,demand 1.16 x lead 0.97 x season 0.87 x event 1.00 x competitor 0.98,2026-08-13T03:00:00+05:30
phs_66795fc1,flight_fare,far_1e7e4cad,2026-08-14,8001.70,INR,7633.75,0.854,55.34,1.15,0.879,1,1.067,0,demand 0.85 x lead 1.15 x season 0.88 x event 1.00 x competitor 1.07,2026-08-14T03:00:00+05:30
phs_c71510ad,flight_fare,far_1e7e4cad,2026-08-15,6571.90,INR,7633.75,0.798,47.73,1.088,0.884,1,0.991,0,demand 0.80 x lead 1.09 x season 0.88 x event 1.00 x competitor 0.99,2026-08-15T03:00:00+05:30
phs_ed60d927,flight_fare,far_1e7e4cad,2026-08-16,8763.55,INR,7633.75,1.153,70.42,0.956,0.889,1,1.041,0,demand 1.15 x lead 0.96 x season 0.89 x event 1.00 x competitor 1.04,2026-08-16T03:00:00+05:30
phs_b8a55c03,flight_fare,far_1e7e4cad,2026-08-17,6229.90,INR,7633.75,0.751,40.31,1.075,0.894,1,1.011,0,demand 0.75 x lead 1.07 x season 0.89 x event 1.00 x competitor 1.01,2026-08-17T03:00:00+05:30
phs_a2513e56,flight_fare,far_c6b982ef,2026-07-14,26845.31,INR,24522.98,0.935,65.8,1.115,0.756,1,1.05,0,demand 0.94 x lead 1.11 x season 0.76 x event 1.00 x competitor 1.05,2026-07-14T03:00:00+05:30
phs_9c62fecf,flight_fare,far_c6b982ef,2026-07-15,25803.08,INR,24522.98,0.952,67.52,1.032,0.759,1,1.071,0,demand 0.95 x lead 1.03 x season 0.76 x event 1.00 x competitor 1.07,2026-07-15T03:00:00+05:30
phs_e36a9fcc,flight_fare,far_c6b982ef,2026-07-16,21295.76,INR,24522.98,0.854,61.16,0.951,0.762,1,1.069,0,demand 0.85 x lead 0.95 x season 0.76 x event 1.00 x competitor 1.07,2026-07-16T03:00:00+05:30
phs_6eddd2c5,flight_fare,far_c6b982ef,2026-07-17,22902.01,INR,24522.98,1.007,74.25,0.953,0.766,1,0.973,0,demand 1.01 x lead 0.95 x season 0.77 x event 1.00 x competitor 0.97,2026-07-17T03:00:00+05:30
phs_07f00fb1,flight_fare,far_c6b982ef,2026-07-18,18392.24,INR,24522.98,0.424,20.37,1.175,0.769,1,1.004,1,demand 0.42 x lead 1.18 x season 0.77 x event 1.00 x competitor 1.00 (clamped to bound),2026-07-18T03:00:00+05:30
phs_186aee76,flight_fare,far_c6b982ef,2026-07-19,22492.48,INR,24522.98,0.858,57.98,1.074,0.772,1,0.995,0,demand 0.86 x lead 1.07 x season 0.77 x event 1.00 x competitor 0.99,2026-07-19T03:00:00+05:30
phs_a6278816,flight_fare,far_c6b982ef,2026-07-20,21251.61,INR,24522.98,0.698,47.65,1.173,0.776,1,1.058,0,demand 0.70 x lead 1.17 x season 0.78 x event 1.00 x competitor 1.06,2026-07-20T03:00:00+05:30
phs_44510635,flight_fare,far_c6b982ef,2026-07-21,28937.12,INR,24522.98,0.922,56.59,1.04,0.779,1.22,1.009,0,demand 0.92 x lead 1.04 x season 0.78 x event 1.22 x competitor 1.01,2026-07-21T03:00:00+05:30
phs_8d7a9699,flight_fare,far_c6b982ef,2026-07-22,22151.61,INR,24522.98,0.809,40.6,1.053,0.783,1,1.06,0,demand 0.81 x lead 1.05 x season 0.78 x event 1.00 x competitor 1.06,2026-07-22T03:00:00+05:30
phs_df1b8814,flight_fare,far_c6b982ef,2026-07-23,18392.24,INR,24522.98,0.719,43.04,0.95,0.786,1,0.989,1,demand 0.72 x lead 0.95 x season 0.79 x event 1.00 x competitor 0.99 (clamped to bound),2026-07-23T03:00:00+05:30
phs_ffaf5fa1,flight_fare,far_c6b982ef,2026-07-24,23299.28,INR,24522.98,0.81,54.24,1.175,0.79,1,0.998,0,demand 0.81 x lead 1.18 x season 0.79 x event 1.00 x competitor 1.00,2026-07-24T03:00:00+05:30
phs_a6f79fcf,flight_fare,far_c6b982ef,2026-07-25,25611.80,INR,24522.98,0.977,68.23,1.017,0.794,1,1.051,0,demand 0.98 x lead 1.02 x season 0.79 x event 1.00 x competitor 1.05,2026-07-25T03:00:00+05:30
phs_d784d191,flight_fare,far_c6b982ef,2026-07-26,28995.97,INR,24522.98,1.089,64.05,1.126,0.797,1,0.964,0,demand 1.09 x lead 1.13 x season 0.80 x event 1.00 x competitor 0.96,2026-07-26T03:00:00+05:30
phs_79bf0046,flight_fare,far_c6b982ef,2026-07-27,28275.00,INR,24522.98,0.998,62.67,1.101,0.801,1,1.049,0,demand 1.00 x lead 1.10 x season 0.80 x event 1.00 x competitor 1.05,2026-07-27T03:00:00+05:30
phs_30256b21,flight_fare,far_c6b982ef,2026-07-28,21751.88,INR,24522.98,0.794,42.1,1.079,0.805,1,1.036,0,demand 0.79 x lead 1.08 x season 0.81 x event 1.00 x competitor 1.04,2026-07-28T03:00:00+05:30
phs_bc9969f4,flight_fare,far_c6b982ef,2026-07-29,20000.94,INR,24522.98,0.634,49.96,1.07,0.809,1.22,0.985,0,demand 0.63 x lead 1.07 x season 0.81 x event 1.22 x competitor 0.98,2026-07-29T03:00:00+05:30
phs_3d8ff112,flight_fare,far_c6b982ef,2026-07-30,23559.23,INR,24522.98,0.935,53.31,1.025,0.813,1,1.002,0,demand 0.94 x lead 1.02 x season 0.81 x event 1.00 x competitor 1.00,2026-07-30T03:00:00+05:30
phs_596aaf3d,flight_fare,far_c6b982ef,2026-07-31,18392.24,INR,24522.98,0.738,54.75,0.955,0.817,1,1.046,1,demand 0.74 x lead 0.95 x season 0.82 x event 1.00 x competitor 1.05 (clamped to bound),2026-07-31T03:00:00+05:30
phs_b9eef748,flight_fare,far_c6b982ef,2026-08-01,28512.87,INR,24522.98,1.043,66.47,1.106,0.821,1,1.008,0,demand 1.04 x lead 1.11 x season 0.82 x event 1.00 x competitor 1.01,2026-08-01T03:00:00+05:30
phs_99e90b28,flight_fare,far_c6b982ef,2026-08-02,24873.66,INR,24522.98,0.935,50.97,1.118,0.826,1,0.97,0,demand 0.94 x lead 1.12 x season 0.83 x event 1.00 x competitor 0.97,2026-08-02T03:00:00+05:30
phs_746b2faa,flight_fare,far_c6b982ef,2026-08-03,19005.31,INR,24522.98,0.814,55.33,0.977,0.83,1,0.975,0,demand 0.81 x lead 0.98 x season 0.83 x event 1.00 x competitor 0.97,2026-08-03T03:00:00+05:30
phs_12ccdf90,flight_fare,far_c6b982ef,2026-08-04,22879.94,INR,24522.98,0.884,46.55,0.999,0.834,1,1.056,0,demand 0.88 x lead 1.00 x season 0.83 x event 1.00 x competitor 1.06,2026-08-04T03:00:00+05:30
phs_44542970,flight_fare,far_c6b982ef,2026-08-05,23073.67,INR,24522.98,0.792,54.84,1.158,0.838,1,1.026,0,demand 0.79 x lead 1.16 x season 0.84 x event 1.00 x competitor 1.03,2026-08-05T03:00:00+05:30
phs_df384861,flight_fare,far_c6b982ef,2026-08-06,22997.65,INR,24522.98,0.845,52.71,1.038,0.843,1,1.069,0,demand 0.85 x lead 1.04 x season 0.84 x event 1.00 x competitor 1.07,2026-08-06T03:00:00+05:30
phs_93856321,flight_fare,far_c6b982ef,2026-08-07,29945.01,INR,24522.98,1.221,85.97,1.03,0.847,1,0.971,0,demand 1.22 x lead 1.03 x season 0.85 x event 1.00 x competitor 0.97,2026-08-07T03:00:00+05:30
phs_d0388d47,flight_fare,far_c6b982ef,2026-08-08,21006.38,INR,24522.98,0.83,43.43,1.068,0.852,1,0.966,0,demand 0.83 x lead 1.07 x season 0.85 x event 1.00 x competitor 0.97,2026-08-08T03:00:00+05:30
