media_id,hotel_id,room_type_id,media_role,file_path,alt_text,width_px,height_px,sort_order,updated_at
hmd_9901c97f,htl_fa769a3e,,dining,media/hotels/htl_fa769a3e/dining.jpg,"Dining view at The Old Bagh Resort, Bhuj",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_ff162e83,htl_4906f5ef,,hero,media/hotels/htl_4906f5ef/hero.jpg,"Hero view at The Vihar Suites, Bhuj",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_a1e9016e,htl_4906f5ef,,exterior,media/hotels/htl_4906f5ef/exterior.jpg,"Exterior view at The Vihar Suites, Bhuj",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_1039e35d,htl_4906f5ef,,lobby,media/hotels/htl_4906f5ef/lobby.jpg,"Lobby view at The Vihar Suites, Bhuj",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_9b8bdd50,htl_4906f5ef,rmt_17ee9eea,room,media/hotels/htl_4906f5ef/room.jpg,"Room view at The Vihar Suites, Bhuj",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_4cd2d249,htl_4906f5ef,,dining,media/hotels/htl_4906f5ef/dining.jpg,"Dining view at The Vihar Suites, Bhuj",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_f2c02e8c,htl_722f8202,,hero,media/hotels/htl_722f8202/hero.jpg,"Hero view at Hillview Haveli Heritage, Bhuj",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_d6f51155,htl_722f8202,,exterior,media/hotels/htl_722f8202/exterior.jpg,"Exterior view at Hillview Haveli Heritage, Bhuj",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_a3894863,htl_722f8202,,lobby,media/hotels/htl_722f8202/lobby.jpg,"Lobby view at Hillview Haveli Heritage, Bhuj",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_9686cad0,htl_722f8202,rmt_a1f469aa,room,media/hotels/htl_722f8202/room.jpg,"Room view at Hillview Haveli Heritage, Bhuj",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_478bb0e7,htl_722f8202,,dining,media/hotels/htl_722f8202/dining.jpg,"Dining view at Hillview Haveli Heritage, Bhuj",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_c0c5afd5,htl_f8fc5376,,hero,media/hotels/htl_f8fc5376/hero.jpg,"Hero view at Casa Vihar Homestay, Bhuj",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_fcaf18b0,htl_f8fc5376,,exterior,media/hotels/htl_f8fc5376/exterior.jpg,"Exterior view at Casa Vihar Homestay, Bhuj",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_689da651,htl_f8fc5376,,lobby,media/hotels/htl_f8fc5376/lobby.jpg,"Lobby view at Casa Vihar Homestay, Bhuj",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_1251c577,htl_f8fc5376,rmt_c5694dba,room,media/hotels/htl_f8fc5376/room.jpg,"Room view at Casa Vihar Homestay, Bhuj",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_60ff849f,htl_f8fc5376,,dining,media/hotels/htl_f8fc5376/dining.jpg,"Dining view at Casa Vihar Homestay, Bhuj",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_45ca6e94,htl_704d96f5,,hero,media/hotels/htl_704d96f5/hero.jpg,"Hero view at Riverside Residency Boutique Stay, Panaji",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_3b912e65,htl_704d96f5,,exterior,media/hotels/htl_704d96f5/exterior.jpg,"Exterior view at Riverside Residency Boutique Stay, Panaji",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_e0f00845,htl_704d96f5,,lobby,media/hotels/htl_704d96f5/lobby.jpg,"Lobby view at Riverside Residency Boutique Stay, Panaji",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_36dbc2c7,htl_704d96f5,rmt_2c314286,room,media/hotels/htl_704d96f5/room.jpg,"Room view at Riverside Residency Boutique Stay, Panaji",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_a5969f48,htl_704d96f5,,dining,media/hotels/htl_704d96f5/dining.jpg,"Dining view at Riverside Residency Boutique Stay, Panaji",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_5f70eda5,htl_14aa3026,,hero,media/hotels/htl_14aa3026/hero.jpg,"Hero view at The Sanctuary Homestay, Panaji",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_3fd9d8e1,htl_14aa3026,,exterior,media/hotels/htl_14aa3026/exterior.jpg,"Exterior view at The Sanctuary Homestay, Panaji",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_51c70ec3,htl_14aa3026,,lobby,media/hotels/htl_14aa3026/lobby.jpg,"Lobby view at The Sanctuary Homestay, Panaji",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_1ff0a9b7,htl_14aa3026,rmt_bd238dcb,room,media/hotels/htl_14aa3026/room.jpg,"Room view at The Sanctuary Homestay, Panaji",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_c0a68bd7,htl_14aa3026,,dining,media/hotels/htl_14aa3026/dining.jpg,"Dining view at The Sanctuary Homestay, Panaji",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_4e5d7636,htl_1ef3de6b,,hero,media/hotels/htl_1ef3de6b/hero.jpg,"Hero view at Indigo Retreat by the Lake, Panaji",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_9e9ad77b,htl_1ef3de6b,,exterior,media/hotels/htl_1ef3de6b/exterior.jpg,"Exterior view at Indigo Retreat by the Lake, Panaji",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_a6d09963,htl_1ef3de6b,,lobby,media/hotels/htl_1ef3de6b/lobby.jpg,"Lobby view at Indigo Retreat by the Lake, Panaji",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_bc26c257,htl_1ef3de6b,rmt_06ea2b02,room,media/hotels/htl_1ef3de6b/room.jpg,"Room view at Indigo Retreat by the Lake, Panaji",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_483a6a81,htl_1ef3de6b,,dining,media/hotels/htl_1ef3de6b/dining.jpg,"Dining view at Indigo Retreat by the Lake, Panaji",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_dc061a9d,htl_13ad06f2,,hero,media/hotels/htl_13ad06f2/hero.jpg,"Hero view at Lake Ghat House Boutique Stay, Panaji",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_e4d123c2,htl_13ad06f2,,exterior,media/hotels/htl_13ad06f2/exterior.jpg,"Exterior view at Lake Ghat House Boutique Stay, Panaji",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_9626f34c,htl_13ad06f2,,lobby,media/hotels/htl_13ad06f2/lobby.jpg,"Lobby view at Lake Ghat House Boutique Stay, Panaji",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_55298b06,htl_13ad06f2,rmt_14ca2773,room,media/hotels/htl_13ad06f2/room.jpg,"Room view at Lake Ghat House Boutique Stay, Panaji",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_123c192a,htl_13ad06f2,,dining,media/hotels/htl_13ad06f2/dining.jpg,"Dining view at Lake Ghat House Boutique Stay, Panaji",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_099fb52d,htl_5488ed63,,hero,media/hotels/htl_5488ed63/hero.jpg,"Hero view at Indigo Kothi Heritage, Panaji",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_e2029eec,htl_5488ed63,,exterior,media/hotels/htl_5488ed63/exterior.jpg,"Exterior view at Indigo Kothi Heritage, Panaji",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_f45c90a4,htl_5488ed63,,lobby,media/hotels/htl_5488ed63/lobby.jpg,"Lobby view at Indigo Kothi Heritage, Panaji",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_2a6edc1b,htl_5488ed63,rmt_c4bbb0c6,room,media/hotels/htl_5488ed63/room.jpg,"Room view at Indigo Kothi Heritage, Panaji",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_dc8d0e5e,htl_5488ed63,,dining,media/hotels/htl_5488ed63/dining.jpg,"Dining view at Indigo Kothi Heritage, Panaji",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_7446ce28,htl_ed48c7a2,,hero,media/hotels/htl_ed48c7a2/hero.jpg,"Hero view at Hillview Kothi Boutique Stay, Bengaluru",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_4f9a0dbf,htl_ed48c7a2,,exterior,media/hotels/htl_ed48c7a2/exterior.jpg,"Exterior view at Hillview Kothi Boutique Stay, Bengaluru",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_aa12c2c3,htl_ed48c7a2,,lobby,media/hotels/htl_ed48c7a2/lobby.jpg,"Lobby view at Hillview Kothi Boutique Stay, Bengaluru",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_606a9e77,htl_ed48c7a2,rmt_4d4b46ba,room,media/hotels/htl_ed48c7a2/room.jpg,"Room view at Hillview Kothi Boutique Stay, Bengaluru",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_3ea80a48,htl_ed48c7a2,,dining,media/hotels/htl_ed48c7a2/dining.jpg,"Dining view at Hillview Kothi Boutique Stay, Bengaluru",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_4e953dae,htl_aceeb75d,,hero,media/hotels/htl_aceeb75d/hero.jpg,"Hero view at Hotel Residency Homestay, Bengaluru",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_3f2efa17,htl_aceeb75d,,exterior,media/hotels/htl_aceeb75d/exterior.jpg,"Exterior view at Hotel Residency Homestay, Bengaluru",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_fd8bedef,htl_aceeb75d,,lobby,media/hotels/htl_aceeb75d/lobby.jpg,"Lobby view at Hotel Residency Homestay, Bengaluru",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_2c46c8a6,htl_aceeb75d,rmt_e1b24db7,room,media/hotels/htl_aceeb75d/room.jpg,"Room view at Hotel Residency Homestay, Bengaluru",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_b2a31f90,htl_aceeb75d,,dining,media/hotels/htl_aceeb75d/dining.jpg,"Dining view at Hotel Residency Homestay, Bengaluru",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_86ab591b,htl_df0a4506,,hero,media/hotels/htl_df0a4506/hero.jpg,"Hero view at Lake Residency Suites, Bengaluru",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_6e9bc9ff,htl_df0a4506,,exterior,media/hotels/htl_df0a4506/exterior.jpg,"Exterior view at Lake Residency Suites, Bengaluru",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_11cae564,htl_df0a4506,,lobby,media/hotels/htl_df0a4506/lobby.jpg,"Lobby view at Lake Residency Suites, Bengaluru",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_800569a7,htl_df0a4506,rmt_3cd04cb9,room,media/hotels/htl_df0a4506/room.jpg,"Room view at Lake Residency Suites, Bengaluru",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_ad4eb554,htl_df0a4506,,dining,media/hotels/htl_df0a4506/dining.jpg,"Dining view at Lake Residency Suites, Bengaluru",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_6b418406,htl_5cc7b022,,hero,media/hotels/htl_5cc7b022/hero.jpg,"Hero view at Grand Meadows Boutique Stay, Bengaluru",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_725eeb79,htl_5cc7b022,,exterior,media/hotels/htl_5cc7b022/exterior.jpg,"Exterior view at Grand Meadows Boutique Stay, Bengaluru",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_8906a6c2,htl_5cc7b022,,lobby,media/hotels/htl_5cc7b022/lobby.jpg,"Lobby view at Grand Meadows Boutique Stay, Bengaluru",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_ca3c7d52,htl_5cc7b022,rmt_32fa9828,room,media/hotels/htl_5cc7b022/room.jpg,"Room view at Grand Meadows Boutique Stay, Bengaluru",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_accaf080,htl_5cc7b022,,dining,media/hotels/htl_5cc7b022/dining.jpg,"Dining view at Grand Meadows Boutique Stay, Bengaluru",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_4b11445c,htl_436d4430,,hero,media/hotels/htl_436d4430/hero.jpg,"Hero view at The Old Mahal Inn, Bengaluru",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_f8f9e6f6,htl_436d4430,,exterior,media/hotels/htl_436d4430/exterior.jpg,"Exterior view at The Old Mahal Inn, Bengaluru",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_d1b572bf,htl_436d4430,,lobby,media/hotels/htl_436d4430/lobby.jpg,"Lobby view at The Old Mahal Inn, Bengaluru",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_a0ffb7f4,htl_436d4430,rmt_3cb6cd30,room,media/hotels/htl_436d4430/room.jpg,"Room view at The Old Mahal Inn, Bengaluru",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_5b5b6b0b,htl_436d4430,,dining,media/hotels/htl_436d4430/dining.jpg,"Dining view at The Old Mahal Inn, Bengaluru",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_20c3c027,htl_ee1f6167,,hero,media/hotels/htl_ee1f6167/hero.jpg,"Hero view at The Old Sarovar Resort, Mysuru",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_336b330d,htl_ee1f6167,,exterior,media/hotels/htl_ee1f6167/exterior.jpg,"Exterior view at The Old Sarovar Resort, Mysuru",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_be81ea26,htl_ee1f6167,,lobby,media/hotels/htl_ee1f6167/lobby.jpg,"Lobby view at The Old Sarovar Resort, Mysuru",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_a50f2799,htl_ee1f6167,rmt_63be6614,room,media/hotels/htl_ee1f6167/room.jpg,"Room view at The Old Sarovar Resort, Mysuru",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_599026f9,htl_ee1f6167,,dining,media/hotels/htl_ee1f6167/dining.jpg,"Dining view at The Old Sarovar Resort, Mysuru",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_9d203662,htl_6f9c55b9,,hero,media/hotels/htl_6f9c55b9/hero.jpg,"Hero view at Heritage Residency Inn, Mysuru",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_aa5a3932,htl_6f9c55b9,,exterior,media/hotels/htl_6f9c55b9/exterior.jpg,"Exterior view at Heritage Residency Inn, Mysuru",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_d0b9eada,htl_6f9c55b9,,lobby,media/hotels/htl_6f9c55b9/lobby.jpg,"Lobby view at Heritage Residency Inn, Mysuru",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_7ab4b2eb,htl_6f9c55b9,rmt_d2516451,room,media/hotels/htl_6f9c55b9/room.jpg,"Room view at Heritage Residency Inn, Mysuru",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_4e40e8ca,htl_6f9c55b9,,dining,media/hotels/htl_6f9c55b9/dining.jpg,"Dining view at Heritage Residency Inn, Mysuru",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_d11be717,htl_e7f80c48,,hero,media/hotels/htl_e7f80c48/hero.jpg,"Hero view at Amber Palms by the Lake, Mysuru",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_56da21b2,htl_e7f80c48,,exterior,media/hotels/htl_e7f80c48/exterior.jpg,"Exterior view at Amber Palms by the Lake, Mysuru",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_43729cea,htl_e7f80c48,,lobby,media/hotels/htl_e7f80c48/lobby.jpg,"Lobby view at Amber Palms by the Lake, Mysuru",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_199da663,htl_e7f80c48,rmt_f0cd7fd7,room,media/hotels/htl_e7f80c48/room.jpg,"Room view at Amber Palms by the Lake, Mysuru",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_babeff6c,htl_e7f80c48,,dining,media/hotels/htl_e7f80c48/dining.jpg,"Dining view at Amber Palms by the Lake, Mysuru",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_7e399a91,htl_a7836911,,hero,media/hotels/htl_a7836911/hero.jpg,"Hero view at Heritage Vihar by the Lake, Mysuru",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_750c1a35,htl_a7836911,,exterior,media/hotels/htl_a7836911/exterior.jpg,"Exterior view at Heritage Vihar by the Lake, Mysuru",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_b50d1e84,htl_a7836911,,lobby,media/hotels/htl_a7836911/lobby.jpg,"Lobby view at Heritage Vihar by the Lake, Mysuru",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_b44c8919,htl_a7836911,rmt_2ee21607,room,media/hotels/htl_a7836911/room.jpg,"Room view at Heritage Vihar by the Lake, Mysuru",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_2776f374,htl_a7836911,,dining,media/hotels/htl_a7836911/dining.jpg,"Dining view at Heritage Vihar by the Lake, Mysuru",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_456d4368,htl_c649fa89,,hero,media/hotels/htl_c649fa89/hero.jpg,"Hero view at Lake Regency Inn, Mysuru",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_a0c29916,htl_c649fa89,,exterior,media/hotels/htl_c649fa89/exterior.jpg,"Exterior view at Lake Regency Inn, Mysuru",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_11e6589c,htl_c649fa89,,lobby,media/hotels/htl_c649fa89/lobby.jpg,"Lobby view at Lake Regency Inn, Mysuru",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_2a2e442c,htl_c649fa89,rmt_49bdf69e,room,media/hotels/htl_c649fa89/room.jpg,"Room view at Lake Regency Inn, Mysuru",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_d1afe5db,htl_c649fa89,,dining,media/hotels/htl_c649fa89/dining.jpg,"Dining view at Lake Regency Inn, Mysuru",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_253aff18,htl_62ba5d99,,hero,media/hotels/htl_62ba5d99/hero.jpg,"Hero view at Grand Kothi & Spa, Hampi",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_e8a5b898,htl_62ba5d99,,exterior,media/hotels/htl_62ba5d99/exterior.jpg,"Exterior view at Grand Kothi & Spa, Hampi",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_ef8ad749,htl_62ba5d99,,lobby,media/hotels/htl_62ba5d99/lobby.jpg,"Lobby view at Grand Kothi & Spa, Hampi",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_cb6493b6,htl_62ba5d99,rmt_7edee5da,room,media/hotels/htl_62ba5d99/room.jpg,"Room view at Grand Kothi & Spa, Hampi",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_a2a2a0f6,htl_62ba5d99,,dining,media/hotels/htl_62ba5d99/dining.jpg,"Dining view at Grand Kothi & Spa, Hampi",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_0b53ca4a,htl_a131f5ce,,hero,media/hotels/htl_a131f5ce/hero.jpg,"Hero view at The Courtyard by the Lake, Hampi",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_f8606dff,htl_a131f5ce,,exterior,media/hotels/htl_a131f5ce/exterior.jpg,"Exterior view at The Courtyard by the Lake, Hampi",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_4b9dbd32,htl_a131f5ce,,lobby,media/hotels/htl_a131f5ce/lobby.jpg,"Lobby view at The Courtyard by the Lake, Hampi",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_98fd838f,htl_a131f5ce,rmt_0a6f68c7,room,media/hotels/htl_a131f5ce/room.jpg,"Room view at The Courtyard by the Lake, Hampi",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_0d820537,htl_a131f5ce,,dining,media/hotels/htl_a131f5ce/dining.jpg,"Dining view at The Courtyard by the Lake, Hampi",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_23e7e655,htl_5f017daa,,hero,media/hotels/htl_5f017daa/hero.jpg,"Hero view at Amber Palms, Hampi",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_ec840737,htl_5f017daa,,exterior,media/hotels/htl_5f017daa/exterior.jpg,"Exterior view at Amber Palms, Hampi",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_1f70a0b4,htl_5f017daa,,lobby,media/hotels/htl_5f017daa/lobby.jpg,"Lobby view at Amber Palms, Hampi",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_0f00d3b3,htl_5f017daa,rmt_e45d6f7e,room,media/hotels/htl_5f017daa/room.jpg,"Room view at Amber Palms, Hampi",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_eb810f6e,htl_5f017daa,,dining,media/hotels/htl_5f017daa/dining.jpg,"Dining view at Amber Palms, Hampi",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_06876079,htl_b58f3951,,hero,media/hotels/htl_b58f3951/hero.jpg,"Hero view at Palm Regency Boutique Stay, Hampi",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_c8110081,htl_b58f3951,,exterior,media/hotels/htl_b58f3951/exterior.jpg,"Exterior view at Palm Regency Boutique Stay, Hampi",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_92390224,htl_b58f3951,,lobby,media/hotels/htl_b58f3951/lobby.jpg,"Lobby view at Palm Regency Boutique Stay, Hampi",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_44527e4d,htl_b58f3951,rmt_eede5ffe,room,media/hotels/htl_b58f3951/room.jpg,"Room view at Palm Regency Boutique Stay, Hampi",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_15c93154,htl_b58f3951,,dining,media/hotels/htl_b58f3951/dining.jpg,"Dining view at Palm Regency Boutique Stay, Hampi",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_a7c946a7,htl_f415989a,,hero,media/hotels/htl_f415989a/hero.jpg,"Hero view at Indigo Niwas Resort, Hampi",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_cd6dfe21,htl_f415989a,,exterior,media/hotels/htl_f415989a/exterior.jpg,"Exterior view at Indigo Niwas Resort, Hampi",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_237bf0b5,htl_f415989a,,lobby,media/hotels/htl_f415989a/lobby.jpg,"Lobby view at Indigo Niwas Resort, Hampi",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_7fd17c04,htl_f415989a,rmt_d5d1225e,room,media/hotels/htl_f415989a/room.jpg,"Room view at Indigo Niwas Resort, Hampi",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_88d8f72b,htl_f415989a,,dining,media/hotels/htl_f415989a/dining.jpg,"Dining view at Indigo Niwas Resort, Hampi",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_33ad27a2,htl_d1b123ad,,hero,media/hotels/htl_d1b123ad/hero.jpg,"Hero view at Palm Kothi Inn, Gokarna",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_de13a751,htl_d1b123ad,,exterior,media/hotels/htl_d1b123ad/exterior.jpg,"Exterior view at Palm Kothi Inn, Gokarna",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_af1d5b4b,htl_d1b123ad,,lobby,media/hotels/htl_d1b123ad/lobby.jpg,"Lobby view at Palm Kothi Inn, Gokarna",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_f77112b3,htl_d1b123ad,rmt_6548e2cd,room,media/hotels/htl_d1b123ad/room.jpg,"Room view at Palm Kothi Inn, Gokarna",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_62876d50,htl_d1b123ad,,dining,media/hotels/htl_d1b123ad/dining.jpg,"Dining view at Palm Kothi Inn, Gokarna",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_813d8298,htl_0c108c67,,hero,media/hotels/htl_0c108c67/hero.jpg,"Hero view at Heritage Mahal Resort, Gokarna",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_aeafadbe,htl_0c108c67,,exterior,media/hotels/htl_0c108c67/exterior.jpg,"Exterior view at Heritage Mahal Resort, Gokarna",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_367355cd,htl_0c108c67,,lobby,media/hotels/htl_0c108c67/lobby.jpg,"Lobby view at Heritage Mahal Resort, Gokarna",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_59fb43d7,htl_0c108c67,rmt_905576da,room,media/hotels/htl_0c108c67/room.jpg,"Room view at Heritage Mahal Resort, Gokarna",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_22c5deb9,htl_0c108c67,,dining,media/hotels/htl_0c108c67/dining.jpg,"Dining view at Heritage Mahal Resort, Gokarna",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_03cc3189,htl_3e63856a,,hero,media/hotels/htl_3e63856a/hero.jpg,"Hero view at The Bagh Resort, Gokarna",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_dfe0153f,htl_3e63856a,,exterior,media/hotels/htl_3e63856a/exterior.jpg,"Exterior view at The Bagh Resort, Gokarna",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_27f3013d,htl_3e63856a,,lobby,media/hotels/htl_3e63856a/lobby.jpg,"Lobby view at The Bagh Resort, Gokarna",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_8ce6a1b0,htl_3e63856a,rmt_1b34ab4d,room,media/hotels/htl_3e63856a/room.jpg,"Room view at The Bagh Resort, Gokarna",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_0226e5d1,htl_3e63856a,,dining,media/hotels/htl_3e63856a/dining.jpg,"Dining view at The Bagh Resort, Gokarna",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_3732a485,htl_b1b494c7,,hero,media/hotels/htl_b1b494c7/hero.jpg,"Hero view at The Old Orchard & Spa, Gokarna",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_db2a8a6c,htl_b1b494c7,,exterior,media/hotels/htl_b1b494c7/exterior.jpg,"Exterior view at The Old Orchard & Spa, Gokarna",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_37d6d51f,htl_b1b494c7,,lobby,media/hotels/htl_b1b494c7/lobby.jpg,"Lobby view at The Old Orchard & Spa, Gokarna",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_f45eae80,htl_b1b494c7,rmt_709c7acc,room,media/hotels/htl_b1b494c7/room.jpg,"Room view at The Old Orchard & Spa, Gokarna",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_3336e058,htl_b1b494c7,,dining,media/hotels/htl_b1b494c7/dining.jpg,"Dining view at The Old Orchard & Spa, Gokarna",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_bcf5a96d,htl_c134b947,,hero,media/hotels/htl_c134b947/hero.jpg,"Hero view at Casa Meadows Heritage, Gokarna",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_0817a521,htl_c134b947,,exterior,media/hotels/htl_c134b947/exterior.jpg,"Exterior view at Casa Meadows Heritage, Gokarna",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_c431d65c,htl_c134b947,,lobby,media/hotels/htl_c134b947/lobby.jpg,"Lobby view at Casa Meadows Heritage, Gokarna",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_471e4bc0,htl_c134b947,rmt_39bad24e,room,media/hotels/htl_c134b947/room.jpg,"Room view at Casa Meadows Heritage, Gokarna",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_bf777492,htl_c134b947,,dining,media/hotels/htl_c134b947/dining.jpg,"Dining view at Casa Meadows Heritage, Gokarna",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_f3bfe02b,htl_040c557e,,hero,media/hotels/htl_040c557e/hero.jpg,"Hero view at The Old Niwas Boutique Stay, Chennai",1600,1067,0,2026-08-18T10:00:00+05:30
