room_type_id,hotel_id,name,max_occupancy,max_adults,max_children,bed_config,size_sqm,base_rate,currency,total_units,smoking_allowed,status,updated_at
rmt_f4ddc0d1,htl_0cf91d4d,Standard,2,2,0,twin_double,,10382.17,MVR,11,0,active,2026-08-18T10:00:00+05:30
rmt_4fa5d384,htl_0cf91d4d,Family Room,4,3,2,twin_double,32,14275.48,MVR,18,0,active,2026-08-18T10:00:00+05:30
rmt_4faddc19,htl_12e2327a,Family Room,4,3,2,queen,57,4974.87,AED,19,0,active,2026-08-18T10:00:00+05:30
rmt_08a1e3c2,htl_12e2327a,Standard,2,2,0,twin_double,26,6218.59,AED,15,0,active,2026-08-18T10:00:00+05:30
rmt_5df6ca92,htl_12e2327a,Heritage Room,2,2,0,double,56,7959.80,AED,3,0,active,2026-08-18T10:00:00+05:30
rmt_3640c8c5,htl_12e2327a,Twin Economy,2,2,0,twin,40,10944.72,AED,3,0,active,2026-08-18T10:00:00+05:30
rmt_09e5b767,htl_a26dc64e,Heritage Room,2,2,0,bunk,42,3565.21,AED,23,0,active,2026-08-18T10:00:00+05:30
rmt_b4375cba,htl_a26dc64e,Twin Economy,2,2,0,single,36,4456.51,AED,2,0,active,2026-08-18T10:00:00+05:30
rmt_d329c900,htl_a26dc64e,Deluxe Garden View,3,3,1,king,29,5704.33,AED,8,0,active,2026-08-18T10:00:00+05:30
rmt_51048be0,htl_a26dc64e,Deluxe,2,2,0,bunk,56,7843.45,AED,2,0,active,2026-08-18T10:00:00+05:30
rmt_d8517891,htl_17ac7c07,Executive,2,2,0,double,59,3089.63,AED,2,0,active,2026-08-18T10:00:00+05:30
rmt_07a565b8,htl_17ac7c07,Deluxe,2,2,0,twin,18,3862.04,AED,13,0,active,2026-08-18T10:00:00+05:30
rmt_23ff1e0c,htl_17ac7c07,Premier Suite,4,3,2,double,,4943.41,AED,9,0,active,2026-08-18T10:00:00+05:30
rmt_af47d451,htl_17ac7c07,Deluxe Garden View,3,3,1,single,41,6797.19,AED,23,0,active,2026-08-18T10:00:00+05:30
rmt_b2b5ae4a,htl_f9f0bde3,Executive,2,2,0,single,55,14265.13,AED,24,0,active,2026-08-18T10:00:00+05:30
rmt_3e31fe20,htl_f9f0bde3,Heritage Room,2,2,0,double,54,17831.42,AED,12,0,active,2026-08-18T10:00:00+05:30
rmt_5e7938aa,htl_f9f0bde3,Deluxe Garden View,3,3,1,twin,54,22824.21,AED,22,0,active,2026-08-18T10:00:00+05:30
rmt_2db75636,htl_f9f0bde3,Twin Economy,2,2,0,king,57,31383.29,AED,8,0,active,2026-08-18T10:00:00+05:30
rmt_a178be91,htl_abfe8a53,Standard,2,2,0,queen,21,1949.11,AED,8,0,active,2026-08-18T10:00:00+05:30
rmt_6657438d,htl_abfe8a53,Executive,2,2,0,twin_double,25,2436.38,AED,22,0,active,2026-08-18T10:00:00+05:30
rmt_8342dc40,htl_abfe8a53,Deluxe,2,2,0,single,59,3118.57,AED,3,0,active,2026-08-18T10:00:00+05:30
rmt_f339c4ef,htl_abfe8a53,Premier Suite,4,3,2,twin,58,4288.03,AED,14,0,active,2026-08-18T10:00:00+05:30
rmt_227a4718,htl_29faa3d7,Premier Suite,4,3,2,double,40,1702.91,AED,4,0,active,2026-08-18T10:00:00+05:30
rmt_67051bd1,htl_29faa3d7,Family Room,4,3,2,double,44,2128.64,AED,25,0,active,2026-08-18T10:00:00+05:30
rmt_85a4674c,htl_29faa3d7,Twin Economy,2,2,0,twin_double,19,2724.66,AED,18,0,active,2026-08-18T10:00:00+05:30
rmt_8b43e412,htl_29faa3d7,Standard,2,2,0,twin_double,32,3746.41,AED,20,0,active,2026-08-18T10:00:00+05:30
rmt_1a108dbf,htl_19193f4f,Twin Economy,2,2,0,double,56,3263.88,AED,11,0,active,2026-08-18T10:00:00+05:30
rmt_3eef78a6,htl_19193f4f,Deluxe,2,2,0,bunk,52,4079.85,AED,14,0,active,2026-08-18T10:00:00+05:30
rmt_79b4537e,htl_19193f4f,Premier Suite,4,3,2,twin_double,26,5222.20,AED,20,0,active,2026-08-18T10:00:00+05:30
rmt_b9292037,htl_19193f4f,Family Room,4,3,2,double,42,7180.53,AED,13,0,active,2026-08-18T10:00:00+05:30
rmt_027df3a5,htl_885db404,Twin Economy,2,2,0,double,37,3048.99,AED,23,0,active,2026-08-18T10:00:00+05:30
rmt_c394622c,htl_885db404,Deluxe,2,2,0,double,47,3811.23,AED,7,0,active,2026-08-18T10:00:00+05:30
rmt_8a41a51b,htl_885db404,Heritage Room,2,2,0,queen,35,4878.38,AED,2,0,active,2026-08-18T10:00:00+05:30
rmt_7b7b4e1f,htl_885db404,Deluxe Garden View,3,3,1,single,21,6707.77,AED,21,0,active,2026-08-18T10:00:00+05:30
rmt_7d26f88e,htl_58292b84,Premier Suite,4,3,2,single,38,3943.57,AED,8,0,active,2026-08-18T10:00:00+05:30
rmt_9849d401,htl_58292b84,Deluxe Garden View,3,3,1,single,27,4929.46,AED,16,0,active,2026-08-18T10:00:00+05:30
rmt_5427e81f,htl_58292b84,Executive,2,2,0,twin_double,23,6309.70,AED,19,0,active,2026-08-18T10:00:00+05:30
rmt_e9ccd6de,htl_58292b84,Twin Economy,2,2,0,queen,37,8675.84,AED,15,0,active,2026-08-18T10:00:00+05:30
rmt_3c899749,htl_ace6d341,Premier Suite,4,3,2,queen,61,7132.37,AED,18,0,active,2026-08-18T10:00:00+05:30
rmt_8b608681,htl_ace6d341,Deluxe,2,2,0,single,30,8915.46,AED,7,0,active,2026-08-18T10:00:00+05:30
rmt_457f966c,htl_ace6d341,Heritage Room,2,2,0,bunk,22,11411.79,AED,3,0,active,2026-08-18T10:00:00+05:30
rmt_904f1084,htl_ace6d341,Family Room,4,3,2,queen,33,15691.21,AED,8,0,active,2026-08-18T10:00:00+05:30
rmt_eb19de1f,htl_1723889f,Standard,2,2,0,bunk,39,3371.98,QAR,4,0,active,2026-08-18T10:00:00+05:30
rmt_6013d7cb,htl_1723889f,Heritage Room,2,2,0,double,18,4214.97,QAR,11,0,active,2026-08-18T10:00:00+05:30
rmt_a11ada2c,htl_1723889f,Family Room,4,3,2,twin_double,59,5395.16,QAR,22,0,active,2026-08-18T10:00:00+05:30
rmt_cfd1cf7f,htl_1723889f,Twin Economy,2,2,0,king,32,7418.35,QAR,2,0,active,2026-08-18T10:00:00+05:30
rmt_6599afa5,htl_94be8798,Standard,2,2,0,queen,33,7038.28,QAR,21,0,active,2026-08-18T10:00:00+05:30
rmt_f75b9cce,htl_94be8798,Deluxe,2,2,0,single,61,8797.85,QAR,2,0,active,2026-08-18T10:00:00+05:30
rmt_b1bac4cf,htl_94be8798,Deluxe Garden View,3,3,1,single,46,11261.25,QAR,13,0,active,2026-08-18T10:00:00+05:30
rmt_630b3581,htl_94be8798,Family Room,4,3,2,queen,28,15484.22,QAR,13,0,active,2026-08-18T10:00:00+05:30
rmt_e73af44f,htl_986e57e9,Standard,2,2,0,queen,28,3635.66,QAR,4,0,active,2026-08-18T10:00:00+05:30
rmt_ade39944,htl_986e57e9,Heritage Room,2,2,0,queen,58,4544.58,QAR,12,0,active,2026-08-18T10:00:00+05:30
rmt_9e667a25,htl_986e57e9,Twin Economy,2,2,0,queen,30,5817.06,QAR,6,1,active,2026-08-18T10:00:00+05:30
rmt_ddb1998b,htl_986e57e9,Deluxe,2,2,0,single,33,7998.46,QAR,21,0,active,2026-08-18T10:00:00+05:30
rmt_bc2235c7,htl_bbafa1bd,Twin Economy,2,2,0,queen,36,13120.64,QAR,20,0,active,2026-08-18T10:00:00+05:30
rmt_f8c1a843,htl_bbafa1bd,Executive,2,2,0,double,49,16400.79,QAR,15,0,active,2026-08-18T10:00:00+05:30
rmt_e6bf63d1,htl_bbafa1bd,Standard,2,2,0,queen,61,20993.02,QAR,21,0,active,2026-08-18T10:00:00+05:30
rmt_b25aa779,htl_bbafa1bd,Heritage Room,2,2,0,bunk,26,28865.40,QAR,4,0,active,2026-08-18T10:00:00+05:30
rmt_e8b1a597,htl_dabb8548,Deluxe,2,2,0,twin,22,3379.14,QAR,22,0,active,2026-08-18T10:00:00+05:30
rmt_37ade1d3,htl_dabb8548,Twin Economy,2,2,0,single,45,4223.92,QAR,14,0,active,2026-08-18T10:00:00+05:30
rmt_c6a0cb62,htl_dabb8548,Deluxe Garden View,3,3,1,double,34,5406.62,QAR,14,0,active,2026-08-18T10:00:00+05:30
rmt_0303733d,htl_dabb8548,Heritage Room,2,2,0,twin_double,,7434.10,QAR,25,0,active,2026-08-18T10:00:00+05:30
rmt_93ae9d01,htl_6ae380cf,Executive,2,2,0,queen,19,7123.05,SGD,25,0,active,2026-08-18T10:00:00+05:30
rmt_49106d07,htl_6ae380cf,Premier Suite,4,3,2,queen,37,8903.81,SGD,8,0,active,2026-08-18T10:00:00+05:30
rmt_b20be792,htl_6ae380cf,Family Room,4,3,2,twin_double,48,11396.87,SGD,3,0,active,2026-08-18T10:00:00+05:30
rmt_6b51e2cf,htl_6ae380cf,Deluxe,2,2,0,queen,18,15670.70,SGD,14,0,active,2026-08-18T10:00:00+05:30
rmt_3cecf326,htl_521bb81f,Premier Suite,4,3,2,double,45,3310.88,SGD,13,0,active,2026-08-18T10:00:00+05:30
rmt_a094f957,htl_521bb81f,Twin Economy,2,2,0,double,38,4138.60,SGD,17,0,active,2026-08-18T10:00:00+05:30
rmt_7c3a3b1b,htl_521bb81f,Heritage Room,2,2,0,queen,40,5297.41,SGD,25,0,active,2026-08-18T10:00:00+05:30
rmt_16b20612,htl_521bb81f,Deluxe Garden View,3,3,1,bunk,54,7283.94,SGD,3,0,active,2026-08-18T10:00:00+05:30
rmt_87628375,htl_30f184fa,Family Room,4,3,2,single,35,1347.79,SGD,21,0,active,2026-08-18T10:00:00+05:30
rmt_dc673d27,htl_30f184fa,Deluxe Garden View,3,3,1,queen,43,9359.63,SGD,4,0,active,2026-08-18T10:00:00+05:30
rmt_4acc0255,htl_30f184fa,Deluxe,2,2,0,twin_double,22,11980.33,SGD,23,0,active,2026-08-18T10:00:00+05:30
rmt_37d146de,htl_30f184fa,Standard,2,2,0,bunk,52,16472.95,SGD,17,0,active,2026-08-18T10:00:00+05:30
rmt_89dac96b,htl_ef749d59,Twin Economy,2,2,0,queen,31,3709.89,SGD,16,0,active,2026-08-18T10:00:00+05:30
rmt_3a748a28,htl_ef749d59,Executive,2,2,0,single,,4637.37,SGD,2,0,active,2026-08-18T10:00:00+05:30
rmt_65e655e6,htl_ef749d59,Deluxe Garden View,3,3,1,double,,5935.83,SGD,6,0,active,2026-08-18T10:00:00+05:30
rmt_a87c01e9,htl_ef749d59,Standard,2,2,0,bunk,17,8161.77,SGD,11,0,active,2026-08-18T10:00:00+05:30
rmt_ddbcc0c8,htl_488b1796,Heritage Room,2,2,0,twin,17,1889.41,SGD,11,0,active,2026-08-18T10:00:00+05:30
rmt_9c8b8a23,htl_488b1796,Standard,2,2,0,bunk,48,2361.76,SGD,9,0,active,2026-08-18T10:00:00+05:30
rmt_6c644151,htl_488b1796,Twin Economy,2,2,0,bunk,61,3023.05,SGD,2,1,active,2026-08-18T10:00:00+05:30
rmt_9e88e378,htl_488b1796,Premier Suite,4,3,2,twin_double,,4156.70,SGD,14,0,active,2026-08-18T10:00:00+05:30
rmt_ffe36440,htl_a0afc350,Executive,2,2,0,king,61,14351.20,THB,8,0,active,2026-08-18T10:00:00+05:30
rmt_4f39f1ff,htl_a0afc350,Deluxe Garden View,3,3,1,bunk,61,17939.00,THB,20,0,active,2026-08-18T10:00:00+05:30
rmt_9ba12419,htl_a0afc350,Family Room,4,3,2,twin,57,22961.92,THB,13,0,active,2026-08-18T10:00:00+05:30
rmt_6026e158,htl_a0afc350,Standard,2,2,0,twin_double,34,31572.63,THB,3,0,active,2026-08-18T10:00:00+05:30
rmt_27cc581f,htl_c4166776,Twin Economy,2,2,0,single,55,3050.86,THB,8,0,active,2026-08-18T10:00:00+05:30
rmt_65a29424,htl_c4166776,Executive,2,2,0,bunk,23,3813.57,THB,4,0,active,2026-08-18T10:00:00+05:30
rmt_5ad12780,htl_c4166776,Deluxe,2,2,0,bunk,60,4881.37,THB,16,0,active,2026-08-18T10:00:00+05:30
rmt_3777a0de,htl_c4166776,Family Room,4,3,2,single,52,6711.89,THB,22,0,active,2026-08-18T10:00:00+05:30
rmt_811fad7f,htl_ca1c579e,Premier Suite,4,3,2,bunk,29,5073.91,THB,2,0,active,2026-08-18T10:00:00+05:30
rmt_28b409a4,htl_ca1c579e,Twin Economy,2,2,0,twin_double,21,6342.39,THB,3,0,active,2026-08-18T10:00:00+05:30
rmt_146c863c,htl_ca1c579e,Executive,2,2,0,double,25,8118.26,THB,19,0,active,2026-08-18T10:00:00+05:30
rmt_b68eeee0,htl_ca1c579e,Heritage Room,2,2,0,twin_double,57,11162.60,THB,14,0,active,2026-08-18T10:00:00+05:30
rmt_0a292d71,htl_14e2ae81,Heritage Room,2,2,0,bunk,25,2647.95,THB,14,0,active,2026-08-18T10:00:00+05:30
rmt_3028f078,htl_14e2ae81,Standard,2,2,0,queen,35,3309.94,THB,7,0,active,2026-08-18T10:00:00+05:30
rmt_83c9a6e0,htl_14e2ae81,Deluxe Garden View,3,3,1,king,41,4236.72,THB,7,0,active,2026-08-18T10:00:00+05:30
rmt_6b07b23f,htl_14e2ae81,Twin Economy,2,2,0,single,60,5825.49,THB,7,0,active,2026-08-18T10:00:00+05:30
rmt_358bb73f,htl_64d03366,Premier Suite,4,3,2,king,52,2866.23,THB,3,0,active,2026-08-18T10:00:00+05:30
rmt_9e504ff3,htl_64d03366,Executive,2,2,0,king,36,3582.79,THB,20,0,active,2026-08-18T10:00:00+05:30
rmt_6577d1ca,htl_64d03366,Family Room,4,3,2,double,57,4585.97,THB,17,0,active,2026-08-18T10:00:00+05:30
rmt_c4047f29,htl_64d03366,Twin Economy,2,2,0,twin_double,26,6305.71,THB,14,0,active,2026-08-18T10:00:00+05:30
rmt_acb7b88d,htl_5cf7dd7d,Premier Suite,4,3,2,queen,41,12321.89,MYR,19,0,active,2026-08-18T10:00:00+05:30
rmt_b1a6886d,htl_5cf7dd7d,Deluxe,2,2,0,double,32,15402.36,MYR,11,1,active,2026-08-18T10:00:00+05:30
rmt_4d12b404,htl_5cf7dd7d,Family Room,4,3,2,twin,37,19715.02,MYR,13,0,active,2026-08-18T10:00:00+05:30
rmt_a89c4f37,htl_5cf7dd7d,Deluxe Garden View,3,3,1,twin_double,39,27108.16,MYR,10,0,active,2026-08-18T10:00:00+05:30
rmt_a2bee2d5,htl_48e9885c,Executive,2,2,0,twin,46,1741.74,MYR,2,0,active,2026-08-18T10:00:00+05:30
rmt_2f760d36,htl_48e9885c,Heritage Room,2,2,0,double,59,2177.17,MYR,12,0,active,2026-08-18T10:00:00+05:30
rmt_b21e09a9,htl_48e9885c,Deluxe,2,2,0,bunk,46,2786.78,MYR,8,0,active,2026-08-18T10:00:00+05:30
rmt_f99fe2fc,htl_48e9885c,Standard,2,2,0,bunk,55,3831.83,MYR,2,0,active,2026-08-18T10:00:00+05:30
rmt_a697de82,htl_f5d9d235,Deluxe,2,2,0,king,30,3642.73,MYR,14,0,active,2026-08-18T10:00:00+05:30
rmt_734917b8,htl_f5d9d235,Heritage Room,2,2,0,single,42,4553.41,MYR,14,0,active,2026-08-18T10:00:00+05:30
rmt_d77fb947,htl_f5d9d235,Premier Suite,4,3,2,twin_double,60,5828.37,MYR,13,0,active,2026-08-18T10:00:00+05:30
rmt_f879ccdf,htl_f5d9d235,Deluxe Garden View,3,3,1,single,,8014.01,MYR,2,0,active,2026-08-18T10:00:00+05:30
rmt_363659ec,htl_c05586df,Heritage Room,2,2,0,double,,6098.19,MYR,2,0,active,2026-08-18T10:00:00+05:30
rmt_b8954e33,htl_c05586df,Deluxe,2,2,0,twin,27,7622.74,MYR,8,0,active,2026-08-18T10:00:00+05:30
rmt_1d409895,htl_c05586df,Twin Economy,2,2,0,twin,26,9757.11,MYR,16,0,active,2026-08-18T10:00:00+05:30
rmt_e98be601,htl_c05586df,Family Room,4,3,2,twin,32,13416.02,MYR,7,0,active,2026-08-18T10:00:00+05:30
rmt_2228846d,htl_628ee540,Executive,2,2,0,queen,43,11806.66,MYR,23,0,active,2026-08-18T10:00:00+05:30
rmt_0acb7b5c,htl_628ee540,Deluxe Garden View,3,3,1,bunk,58,14758.33,MYR,4,1,active,2026-08-18T10:00:00+05:30
rmt_3c54b927,htl_628ee540,Twin Economy,2,2,0,single,27,18890.66,MYR,25,0,active,2026-08-18T10:00:00+05:30
rmt_0b836f77,htl_628ee540,Deluxe,2,2,0,double,39,25974.66,MYR,18,0,active,2026-08-18T10:00:00+05:30
rmt_041941d2,htl_fe67eead,Heritage Room,2,2,0,bunk,19,2582.84,IDR,20,0,active,2026-08-18T10:00:00+05:30
rmt_274eb639,htl_fe67eead,Standard,2,2,0,single,42,3228.55,IDR,13,0,active,2026-08-18T10:00:00+05:30
rmt_629d88b3,htl_fe67eead,Executive,2,2,0,king,29,4132.54,IDR,10,0,active,2026-08-18T10:00:00+05:30
rmt_163a5573,htl_fe67eead,Deluxe Garden View,3,3,1,bunk,30,5682.24,IDR,13,0,active,2026-08-18T10:00:00+05:30
rmt_18ae9b53,htl_1fc52e5d,Standard,2,2,0,queen,16,6673.99,IDR,2,0,active,2026-08-18T10:00:00+05:30
rmt_7866dc07,htl_1fc52e5d,Deluxe,2,2,0,single,16,8342.49,IDR,4,0,active,2026-08-18T10:00:00+05:30
rmt_1d483907,htl_1fc52e5d,Heritage Room,2,2,0,single,58,10678.39,IDR,12,1,active,2026-08-18T10:00:00+05:30
rmt_d8114f77,htl_1fc52e5d,Family Room,4,3,2,double,17,14682.79,IDR,20,0,active,2026-08-18T10:00:00+05:30
rmt_3d4b5c07,htl_30408181,Executive,2,2,0,king,23,2879.14,IDR,4,0,active,2026-08-18T10:00:00+05:30
rmt_6f1ebd3e,htl_30408181,Family Room,4,3,2,twin_double,,3598.93,IDR,4,0,active,2026-08-18T10:00:00+05:30
rmt_438cfcdc,htl_30408181,Deluxe Garden View,3,3,1,king,36,4606.63,IDR,12,0,active,2026-08-18T10:00:00+05:30
rmt_e47a2e88,htl_30408181,Heritage Room,2,2,0,bunk,45,6334.12,IDR,13,0,active,2026-08-18T10:00:00+05:30
rmt_0b14ba9c,htl_15145914,Family Room,4,3,2,queen,43,3826.21,IDR,2,0,active,2026-08-18T10:00:00+05:30
rmt_78f9c9f4,htl_15145914,Premier Suite,4,3,2,bunk,47,4782.76,IDR,18,0,active,2026-08-18T10:00:00+05:30
rmt_90438c3c,htl_15145914,Heritage Room,2,2,0,twin,53,6121.93,IDR,9,0,active,2026-08-18T10:00:00+05:30
rmt_3cac5263,htl_15145914,Executive,2,2,0,twin_double,59,8417.66,IDR,21,0,active,2026-08-18T10:00:00+05:30
rmt_11f5382b,htl_faf784c8,Deluxe Garden View,3,3,1,twin_double,60,3226.01,IDR,2,0,active,2026-08-18T10:00:00+05:30
rmt_ea923c1e,htl_faf784c8,Premier Suite,4,3,2,bunk,28,4032.51,IDR,15,0,active,2026-08-18T10:00:00+05:30
rmt_9983b248,htl_faf784c8,Deluxe,2,2,0,double,58,5161.61,IDR,11,0,active,2026-08-18T10:00:00+05:30
rmt_fac0fd45,htl_faf784c8,Heritage Room,2,2,0,king,39,7097.22,IDR,4,0,active,2026-08-18T10:00:00+05:30
rmt_52ff82de,htl_b7ca8001,Twin Economy,2,2,0,queen,40,3071.71,JPY,2,0,active,2026-08-18T10:00:00+05:30
rmt_db498e20,htl_b7ca8001,Standard,2,2,0,double,61,3839.64,JPY,12,0,active,2026-08-18T10:00:00+05:30
rmt_376bcb30,htl_b7ca8001,Executive,2,2,0,king,41,4914.73,JPY,8,0,active,2026-08-18T10:00:00+05:30
rmt_01009717,htl_b7ca8001,Deluxe,2,2,0,twin_double,38,6757.76,JPY,2,0,active,2026-08-18T10:00:00+05:30
rmt_1bed80c5,htl_647a13b7,Deluxe,2,2,0,single,47,13634.95,JPY,16,0,active,2026-08-18T10:00:00+05:30
rmt_182c1390,htl_647a13b7,Premier Suite,4,3,2,twin_double,24,17043.69,JPY,11,0,active,2026-08-18T10:00:00+05:30
rmt_10afc965,htl_647a13b7,Standard,2,2,0,twin_double,,21815.92,JPY,7,0,active,2026-08-18T10:00:00+05:30
rmt_21874df4,htl_647a13b7,Deluxe Garden View,3,3,1,double,57,29996.89,JPY,13,0,active,2026-08-18T10:00:00+05:30
rmt_8a789085,htl_5ea20ea8,Premier Suite,4,3,2,single,32,3815.93,JPY,2,0,active,2026-08-18T10:00:00+05:30
rmt_3191a5b4,htl_5ea20ea8,Family Room,4,3,2,bunk,61,4769.92,JPY,7,0,active,2026-08-18T10:00:00+05:30
rmt_841c8103,htl_5ea20ea8,Deluxe Garden View,3,3,1,single,30,6105.49,JPY,18,0,active,2026-08-18T10:00:00+05:30
rmt_16ef5eb2,htl_5ea20ea8,Standard,2,2,0,king,59,8395.05,JPY,15,0,active,2026-08-18T10:00:00+05:30
rmt_c15be1a0,htl_92768774,Twin Economy,2,2,0,twin_double,32,6833.59,JPY,4,0,active,2026-08-18T10:00:00+05:30
rmt_b4e8bb06,htl_92768774,Executive,2,2,0,king,30,8541.99,JPY,19,0,active,2026-08-18T10:00:00+05:30
rmt_505f071e,htl_92768774,Heritage Room,2,2,0,queen,41,10933.74,JPY,3,0,active,2026-08-18T10:00:00+05:30
rmt_c95b893d,htl_92768774,Deluxe Garden View,3,3,1,double,40,2706.10,JPY,23,0,active,2026-08-18T10:00:00+05:30
rmt_2466b8b6,htl_6583da9d,Twin Economy,2,2,0,double,,10204.86,JPY,4,0,active,2026-08-18T10:00:00+05:30
rmt_ed5919b8,htl_6583da9d,Standard,2,2,0,single,37,12756.08,JPY,2,0,active,2026-08-18T10:00:00+05:30
rmt_e5fb22cb,htl_6583da9d,Premier Suite,4,3,2,king,36,16327.78,JPY,6,0,active,2026-08-18T10:00:00+05:30
rmt_59bdcf0b,htl_6583da9d,Deluxe,2,2,0,single,32,22450.69,JPY,11,0,active,2026-08-18T10:00:00+05:30
rmt_00c81387,htl_861fb9d1,Heritage Room,2,2,0,twin_double,,2176.90,CHF,24,0,active,2026-08-18T10:00:00+05:30
rmt_1d1c6517,htl_861fb9d1,Deluxe Garden View,3,3,1,twin,56,2721.12,CHF,4,0,active,2026-08-18T10:00:00+05:30
rmt_f1f910a7,htl_861fb9d1,Family Room,4,3,2,king,21,3483.03,CHF,19,0,active,2026-08-18T10:00:00+05:30
rmt_7ff54089,htl_861fb9d1,Premier Suite,4,3,2,single,43,4789.17,CHF,2,0,active,2026-08-18T10:00:00+05:30
rmt_921dede2,htl_36af7bab,Premier Suite,4,3,2,king,16,3096.65,CHF,18,0,active,2026-08-18T10:00:00+05:30
rmt_72d2bca1,htl_36af7bab,Standard,2,2,0,queen,27,3870.82,CHF,7,0,active,2026-08-18T10:00:00+05:30
rmt_4167b902,htl_36af7bab,Heritage Room,2,2,0,single,35,4954.65,CHF,13,1,active,2026-08-18T10:00:00+05:30
rmt_640b18e3,htl_36af7bab,Deluxe,2,2,0,king,32,6812.64,CHF,22,0,active,2026-08-18T10:00:00+05:30
rmt_0b92b461,htl_f73ed585,Heritage Room,2,2,0,queen,27,15496.61,CHF,12,0,active,2026-08-18T10:00:00+05:30
rmt_00534217,htl_f73ed585,Executive,2,2,0,queen,51,19370.76,CHF,2,0,active,2026-08-18T10:00:00+05:30
rmt_af6204bb,htl_f73ed585,Deluxe Garden View,3,3,1,single,42,24794.58,CHF,4,0,active,2026-08-18T10:00:00+05:30
rmt_ba2a6a3c,htl_f73ed585,Standard,2,2,0,single,,34092.55,CHF,2,0,active,2026-08-18T10:00:00+05:30
rmt_8ba4ad3c,htl_daff4ec9,Twin Economy,2,2,0,bunk,,3609.81,CHF,15,0,active,2026-08-18T10:00:00+05:30
rmt_0fa8117b,htl_daff4ec9,Standard,2,2,0,single,,4512.26,CHF,14,0,active,2026-08-18T10:00:00+05:30
rmt_acc1af70,htl_daff4ec9,Deluxe,2,2,0,bunk,25,5775.69,CHF,4,0,active,2026-08-18T10:00:00+05:30
rmt_1b8a9b54,htl_daff4ec9,Heritage Room,2,2,0,queen,20,7941.58,CHF,20,0,active,2026-08-18T10:00:00+05:30
rmt_5b428d28,htl_4a4eea20,Standard,2,2,0,single,34,3969.82,CHF,10,0,active,2026-08-18T10:00:00+05:30
rmt_7e03200c,htl_4a4eea20,Deluxe,2,2,0,single,54,4962.28,CHF,11,0,active,2026-08-18T10:00:00+05:30
rmt_a6d366f8,htl_4a4eea20,Heritage Room,2,2,0,queen,49,6351.72,CHF,20,0,active,2026-08-18T10:00:00+05:30
rmt_58db3ea9,htl_4a4eea20,Twin Economy,2,2,0,twin_double,40,8733.61,CHF,14,0,active,2026-08-18T10:00:00+05:30
